ZIP,state,name,far1,far2,far3,far4,gridpop,sqmi,density,fr1pop,fr2pop,fr3pop,fr4pop,fr1pct,fr2pct,fr3pct,fr4pct
97720,OR,Burns,1,1,1,0,"4,635","1,710",2.7,4635.082053,4635.082053,4635.082053,1195.754543,100,100,100,25.79791532
92364,CA,Nipton,1,1,1,1,124,"1,709",0.1,72.35762561,71.47432209,71.47432209,71.47432209,58.19813878,57.48768676,57.48768676,57.48768676
97869,OR,Prairie City,1,1,1,1,"1,339","1,701",0.8,1338.810613,1338.810613,1338.810613,1338.810613,100,100,100,100
89815,NV,Spring Creek,1,1,0,0,"14,927","1,701",8.8,14927.21561,14927.21561,705.4038861,692.5286941,100,100,4.725622677,4.639369538
99588,AK,Glennallen,1,1,1,1,763,"1,700",0.4,763.139446,763.139446,763.139446,763.139446,100,100,100,100
92384,CA,Shoshone,1,1,1,1,372,"1,697",0.2,361.0188667,188.8833719,188.8833719,188.8833719,96.93712398,50.71704703,50.71704703,50.71704703
83873,ID,Wallace,0,0,0,0,"4,444","1,697",2.6,324.7000038,324.7000038,324.7000038,320.5320255,7.306673249,7.306673249,7.306673249,7.212881886
89415,NV,Hawthorne,1,1,1,0,"3,838","1,684",2.3,3838.230178,3838.230178,3838.230178,102.893421,100,100,100,2.680751705
82923,WY,Boulder,1,1,1,1,361,"1,682",0.2,360.7052272,360.7052272,360.7052272,360.7052272,100,100,100,100
59087,MT,Winnett,1,1,1,1,493,"1,674",0.3,492.5481205,492.5481205,492.5481205,492.5481205,99.96792976,99.96792976,99.96792976,99.96792976
81149,CO,Saguache,1,1,1,1,966,"1,672",0.6,965.9379972,965.9379972,965.9379972,965.9379972,100,100,100,100
89883,NV,West Wendover,1,1,1,0,"4,334","1,671",2.6,4333.639653,4333.639653,4333.639653,23.86230857,100,100,100,0.550629736
83469,ID,Shoup,1,1,1,1,47,"1,661",0.0,46.98269876,46.98269876,46.98269876,46.98269876,100,100,100,100
86053,AZ,Kaibeto,1,1,1,1,"6,754","1,649",4.1,6754.30732,6754.30732,6754.30732,6751.35994,100,100,100,99.95636295
59337,MT,Jordan,1,1,1,1,726,"1,646",0.4,725.7654337,725.7654337,725.7654337,725.7654337,100,100,100,100
99583,AK,False Pass,1,1,1,1,34,"1,644",0.0,33.57223659,33.57223659,33.57223659,33.57223659,100,100,100,100
59223,MT,Fort Peck,1,1,1,1,480,"1,632",0.3,480.2042698,480.2042698,480.2042698,452.5683548,100,100,100,94.24496683
99768,AK,Ruby,1,1,1,1,124,"1,627",0.1,123.8271957,123.8271957,123.8271957,123.8271957,100,100,100,100
97738,OR,Hines,1,1,1,0,"2,146","1,617",1.3,2146.487777,2146.487777,2146.487777,251.9350905,100,100,100,11.73708479
99922,AK,Hydaburg,1,1,1,1,323,"1,613",0.2,322.7814097,322.7814097,322.7814097,322.7814097,100,100,100,100
89311,NV,Baker,1,1,1,1,309,"1,607",0.2,309.435911,309.435911,309.435911,309.435911,100,100,100,100
57623,SD,Dupree,1,1,1,1,"1,802","1,599",1.1,1801.874714,1801.874714,1801.874714,1414.388884,100,100,100,78.49540668
97624,OR,Chiloquin,1,0,0,0,"4,110","1,597",2.6,4109.849902,907.4428459,907.4428459,907.4428459,100,22.07970772,22.07970772,22.07970772
86434,AZ,Peach Springs,1,0,0,0,"1,299","1,589",0.8,1298.793611,306.1525256,306.1525256,306.1525256,100,23.57206896,23.57206896,23.57206896
69346,NE,Harrison,1,1,1,1,749,"1,580",0.5,749.1942852,632.2159098,632.2159098,632.2159098,100,84.3861095,84.3861095,84.3861095
83114,WY,Cokeville,1,1,1,1,982,"1,579",0.6,981.678001,981.678001,981.678001,939.8719993,100,100,100,95.74137328
89425,NV,Orovada,1,1,1,1,996,"1,578",0.6,995.6213524,995.6213524,995.2392421,995.2392421,100,100,99.96162092,99.96162092
99650,AK,Pilot Station,1,1,1,1,0,"1,569",0.0,0,0,0,0,100,100,100,100
78837,TX,Comstock,1,0,0,0,424,"1,565",0.3,423.5610447,139.9028039,139.9028039,139.9028039,99.99667062,33.02903978,33.02903978,33.02903978
82701,WY,Newcastle,1,1,1,0,"5,397","1,558",3.5,5395.426744,5395.426744,5395.426744,766.4541336,99.96655215,99.96655215,99.96655215,14.20087433
97739,OR,La Pine,0,0,0,0,"10,919","1,556",7.0,29.90903568,29.90903568,29.90903568,29.90903568,0.273909312,0.273909312,0.273909312,0.273909312
59327,MT,Forsyth,1,1,1,1,"2,649","1,555",1.7,2615.533091,2615.533091,2615.533091,2615.533091,98.74628942,98.74628942,98.74628942,98.74628942
88210,NM,Artesia,1,0,0,0,"17,625","1,553",11.3,17625.16533,713.9508369,438.1922382,438.1922382,100,4.050746893,2.486173775,2.486173775
57625,SD,Eagle Butte,1,1,1,0,"3,623","1,552",2.3,3623.493561,3623.493561,3623.493561,1021.76774,100,100,100,28.19841468
89414,NV,Golconda,1,1,0,0,375,"1,539",0.2,375.1158403,375.1158403,118.6041247,96.91147343,100,100,31.61799955,25.83507893
81059,CO,Model,1,1,1,1,658,"1,531",0.4,657.231999,657.231999,657.231999,448.9311965,99.83696286,99.83696286,99.83696286,68.19498634
82433,WY,Meeteetse,1,1,1,1,900,"1,524",0.6,900.4326702,900.4326702,900.4326702,895.5091479,100,100,100,99.45320483
99950,AK,Ketchikan,1,1,1,1,714,"1,515",0.5,714.4816065,714.4816065,714.4816065,714.4816065,100,100,100,100
81625,CO,Craig,1,1,0,0,"12,863","1,513",8.5,12862.77866,12862.77866,324.6450825,324.6450825,100,100,2.523910977,2.523910977
93514,CA,Bishop,1,1,1,0,"13,889","1,505",9.2,13888.80988,13888.80988,13888.80988,1253.826326,100,100,100,9.027600904
79714,TX,Andrews,0,0,0,0,"14,786","1,501",9.9,96.05881251,95.7278555,95.7278555,95.7278555,0.649661019,0.647422704,0.647422704,0.647422704
89426,NV,Paradise Valley,1,1,1,1,206,"1,501",0.1,206.1986936,206.1986936,206.099704,206.099704,100,100,99.95199306,99.95199306
87740,NM,Raton,1,1,1,0,"8,086","1,500",5.4,8085.970001,8085.970001,8085.970001,299.5733256,100,100,100,3.70485329
86502,AZ,Chambers,1,1,1,1,"2,454","1,492",1.6,2453.592416,2453.592416,2406.833918,2402.573095,100,100,98.09428419,97.92062767
89821,NV,Crescent Valley New,1,1,0,0,"2,215","1,486",1.5,2214.720268,2214.720268,604.0425438,604.0425438,100,100,27.27398816,27.27398816
89405,NV,Empire,1,1,1,1,425,"1,477",0.3,411.2749574,411.2749574,411.2749574,411.2749574,96.77140807,96.77140807,96.77140807,96.77140807
69218,NE,Merriman,1,1,1,1,509,"1,469",0.3,508.973254,508.973254,508.973254,508.973254,100,100,100,100
84726,UT,Escalante,1,1,1,1,"1,741","1,460",1.2,1740.667539,1740.667539,1740.667539,1740.667539,100,100,100,100
82009,WY,Cheyenne,0,0,0,0,"31,034","1,460",21.3,551.0404907,551.0404907,551.0404907,551.0404907,1.775579247,1.775579247,1.775579247,1.775579247
97758,OR,Riley,1,1,1,1,76,"1,458",0.1,75.63796881,75.63796881,75.63796881,75.63796881,100,100,100,100
00026,CA,East Tulare County,1,1,1,1,87,"1,456",0.1,58.03628343,52.46586057,52.46586057,52.46586057,66.73403808,60.32878968,60.32878968,60.32878968
79045,TX,Hereford,0,0,0,0,"19,294","1,454",13.3,262.0799145,249.9231978,227.0083107,227.0083107,1.358349476,1.295341711,1.176574788,1.176574788
81230,CO,Gunnison,1,1,1,0,"9,635","1,446",6.7,9634.595343,9634.595343,9631.008456,770.4778277,100,100,99.96277076,7.996992093
76950,TX,Sonora,0,0,0,0,"4,112","1,445",2.8,521.1897402,521.1897402,521.1897402,438.2320912,12.67487058,12.67487058,12.67487058,10.65741439
59215,MT,Circle,1,1,1,1,"1,147","1,436",0.8,1147.300584,1147.300584,1147.300584,1147.300584,100,100,100,100
83342,ID,Malta,1,1,1,1,"2,585","1,436",1.8,2303.14432,2299.383226,1381.309595,1381.309595,89.08313845,88.93766339,53.42756545,53.42756545
57717,SD,Belle Fourche,0,0,0,0,"8,195","1,435",5.7,353.6082634,353.6082634,353.6082634,353.6082634,4.314684716,4.314684716,4.314684716,4.314684716
98648,WA,Stevenson,0,0,0,0,"4,133","1,432",2.9,21.71759908,21.71759908,21.69097332,21.69097332,0.52541922,0.52541922,0.524775056,0.524775056
89013,NV,Goldfield,1,1,1,1,303,"1,427",0.2,303.4124431,303.4124431,303.4124431,303.4124431,100,100,100,100
99756,AK,Manley Hot Springs,1,1,1,1,96,"1,419",0.1,96.25796738,96.25796738,96.25796738,96.25796738,100,100,100,100
88318,NM,Corona,1,1,1,1,382,"1,419",0.3,381.7317767,381.7317767,381.7317767,381.7317767,100,100,100,100
88316,NM,Capitan,1,1,1,1,"2,518","1,419",1.8,2517.616589,2516.226144,2516.226144,2383.021423,100,99.94477138,99.94477138,94.65386562
56627,MN,Big Falls,1,1,1,1,400,"1,411",0.3,400.1908908,400.1908908,400.1908908,400.1908908,100,100,100,100
57720,SD,Buffalo,1,1,1,1,690,"1,410",0.5,689.5577127,689.5577127,689.5577127,689.5577127,100,100,100,100
76380,TX,Seymour,0,0,0,0,"4,147","1,406",2.9,481.6717679,481.6717679,481.6717679,481.6717679,11.61463865,11.61463865,11.61463865,11.61463865
86052,AZ,North Rim,1,1,1,1,28,"1,402",0.0,28.05932133,28.05932133,28.05932133,28.05932133,100,100,100,100
85332,AZ,Congress,0,0,0,0,"2,256","1,395",1.6,239.3081718,239.3081718,239.3081718,239.3081718,10.60986975,10.60986975,10.60986975,10.60986975
89801,NV,Elko,1,1,0,0,"22,033","1,390",15.9,22033.45755,22033.45755,275.3200421,275.3200421,100,100,1.249554417,1.249554417
89820,NV,Battle Mountain,1,1,1,0,"5,243","1,385",3.8,5243.040527,5243.040527,5243.040527,840.9249837,100,100,100,16.0388801
82513,WY,Dubois,1,1,1,1,"1,833","1,385",1.3,1832.852702,1832.852702,1832.852702,1832.852702,100,100,100,100
81641,CO,Meeker,1,1,1,1,"3,750","1,378",2.7,3750.396642,3750.396642,3727.57989,3727.57989,100,100,99.39161763,99.39161763
59062,MT,Otter,1,1,1,1,383,"1,378",0.3,383.4957305,383.4957305,383.4957305,383.4957305,100,100,100,100
78832,TX,Brackettville,1,0,0,0,"3,599","1,365",2.6,3598.707911,79.69126724,79.35010357,79.35010357,100,2.214441105,2.204960934,2.204960934
83647,ID,Mountain Home,0,0,0,0,"20,960","1,363",15.4,380.9355123,380.9355123,375.8550218,375.8550218,1.817424512,1.817424512,1.793185743,1.793185743
87323,NM,Thoreau,1,1,0,0,"4,530","1,357",3.3,4526.536045,4526.536045,2238.157883,2238.157883,99.93139871,99.93139871,49.41134802,49.41134802
83464,ID,Leadore,1,1,1,1,614,"1,353",0.5,614.4178201,614.4178201,614.4178201,614.4178201,100,100,100,100
00074,WA,Yakima Indian Res,1,1,1,1,49,"1,350",0.0,25.87228473,25.87228473,25.87228473,25.87228473,52.54372749,52.54372749,52.54372749,52.54372749
59241,MT,Hinsdale,1,1,1,1,497,"1,350",0.4,496.9485839,496.9485839,496.9485839,473.2070071,100,100,100,95.22252854
88415,NM,Clayton,1,1,1,1,"3,694","1,350",2.7,3694.016078,3694.016078,3694.016078,3694.016078,100,100,100,100
59050,MT,Lodge Grass,1,1,1,1,"2,798","1,349",2.1,2254.65865,2254.65865,2237.648132,2237.648132,80.59144843,80.59144843,79.98341747,79.98341747
59322,MT,Cohagen,1,1,1,1,215,"1,336",0.2,215.1838266,215.1838266,215.1838266,215.1838266,100,100,100,100
59410,MT,Augusta,0,0,0,0,844,"1,330",0.6,349.8943573,349.2927125,349.2927125,349.2927125,41.45954364,41.38825377,41.38825377,41.38825377
96108,CA,Davis Creek,1,1,1,1,283,"1,329",0.2,283.1396301,264.5256459,264.5256459,264.5256459,100,93.42586408,93.42586408,93.42586408
99602,AK,Holy Cross,1,1,1,1,178,"1,328",0.1,178.002381,178.002381,178.002381,178.002381,100,100,100,100
85550,AZ,San Carlos,1,1,0,0,"3,542","1,327",2.7,3541.921065,3541.921065,757.755492,546.0380827,100,100,21.39391246,15.4164385
82501,WY,Riverton,1,1,0,0,"20,457","1,326",15.4,20457.03135,20457.03135,742.7941687,741.8845519,100,100,3.630996872,3.626550397
82222,WY,Lance Creek,1,1,1,1,213,"1,324",0.2,213.3232927,213.3232927,213.3232927,213.3232927,100,100,100,100
59422,MT,Choteau,0,0,0,0,"2,869","1,323",2.2,683.1788883,683.1788883,683.1788883,681.8726896,23.80968692,23.80968692,23.80968692,23.76416417
00132,ME,North Somerset County,1,1,1,1,24,"1,321",0.0,24.11028026,24.11028026,24.11028026,24.11028026,99.98216128,99.98216128,99.98216128,99.98216128
79734,TX,Fort Davis,1,1,1,1,"2,106","1,317",1.6,2105.7966,2105.7966,2105.7966,2100.827191,100,100,100,99.76401286
83320,ID,Carey,1,1,0,0,"1,120","1,312",0.9,1119.819812,1119.819812,416.1265219,416.1265219,99.9999178,99.9999178,37.1601016,37.1601016
76936,TX,Eldorado,0,0,0,0,"3,461","1,311",2.6,650.4053341,650.4053341,650.4053341,650.4053341,18.79260754,18.79260754,18.79260754,18.79260754
92363,CA,Needles,0,0,0,0,"5,310","1,304",4.1,47.17357083,46.06245753,46.06245753,46.06245753,0.888359323,0.867435152,0.867435152,0.867435152
59072,MT,Roundup,0,0,0,0,"4,003","1,301",3.1,493.7647188,493.7647188,493.7647188,493.7647188,12.33426779,12.33426779,12.33426779,12.33426779
84533,UT,Lake Powell,1,1,1,1,22,"1,300",0.0,21.98231016,21.98231016,21.98231016,21.98231016,100,100,100,100
99684,AK,Unalakleet,1,1,1,1,628,"1,300",0.5,628.4240142,628.4240142,628.4240142,628.4240142,100,100,100,100
88061,NM,Silver City,1,1,0,0,"19,362","1,298",14.9,19362.47436,19362.47436,742.9094516,742.9094516,100,100,3.836851829,3.836851829
59739,MT,Lima,1,1,1,1,378,"1,295",0.3,377.5205298,377.5205298,377.5205298,377.5205298,100,100,100,100
80480,CO,Walden,1,1,1,1,"1,196","1,294",0.9,1196.14544,1193.937989,1192.595041,1192.595041,100,99.815453,99.70318004,99.70318004
98563,WA,Montesano,0,0,0,0,"8,761","1,293",6.8,557.6626667,463.347427,463.347427,463.347427,6.365648347,5.289051893,5.289051893,5.289051893
81054,CO,Las Animas,1,1,1,0,"5,653","1,291",4.4,5652.644898,5652.644898,5652.644898,285.4133262,100,100,100,5.049199647
79839,TX,Fort Hancock,0,0,0,0,"1,980","1,287",1.5,49.6174705,49.6174705,49.6174705,49.6174705,2.50635247,2.50635247,2.50635247,2.50635247
83255,ID,Moore,1,1,1,1,871,"1,285",0.7,868.5417376,868.5417376,868.5417376,868.5417376,99.70682691,99.70682691,99.70682691,99.70682691
83716,ID,Boise,0,0,0,0,"15,098","1,284",11.8,111.5721081,111.5721081,111.5721081,111.5721081,0.738988518,0.738988518,0.738988518,0.738988518
99611,AK,Kenai,1,1,1,0,"15,282","1,284",11.9,15282.41713,15282.41713,15282.41713,2244.911766,100,100,100,14.68950721
59314,MT,Biddle,1,1,1,1,432,"1,281",0.3,431.6827203,431.6827203,431.6827203,431.6827203,100,100,100,100
59330,MT,Glendive,1,1,1,0,"8,307","1,269",6.5,8307.458614,8307.458614,8307.458614,685.0703997,100,100,100,8.246449746
79549,TX,Snyder,1,0,0,0,"15,709","1,263",12.4,9460.630729,2854.773278,199.4665473,199.4665473,60.2229484,18.17245263,1.26973179,1.26973179
87313,NM,Crownpoint,1,1,1,1,"6,534","1,263",5.2,6534.136542,6534.136542,6335.991332,6335.991332,100,100,96.96753796,96.96753796
88119,NM,Fort Sumner,1,1,1,1,"1,867","1,263",1.5,1866.834731,1866.821944,1866.821944,1866.821944,100,99.99931501,99.99931501,99.99931501
82637,WY,Glenrock,0,0,0,0,"4,187","1,262",3.3,139.1882285,139.1882285,139.1882285,139.1882285,3.324242061,3.324242061,3.324242061,3.324242061
85533,AZ,Clifton,1,1,1,0,"1,502","1,260",1.2,1502.2155,1502.2155,1454.780949,234.6979682,100,100,96.84236044,15.62345537
97842,OR,Imnaha,1,1,1,1,155,"1,259",0.1,154.5142374,154.5142374,154.5142374,154.5142374,99.99535474,99.99535474,99.99535474,99.99535474
59332,MT,Hammond,1,1,1,1,237,"1,256",0.2,237.3090387,237.3090387,237.3090387,237.3090387,100,100,100,100
89017,NV,Hiko,1,1,1,1,213,"1,254",0.2,212.5510925,212.5510925,212.5510925,212.5510925,100,100,100,100
82716,WY,Gillette,1,0,0,0,"19,189","1,246",15.4,19188.7477,690.5546771,690.5546771,690.5546771,100,3.598748016,3.598748016,3.598748016
86001,AZ,Flagstaff,0,0,0,0,"33,504","1,245",26.9,26.00437765,26.00437765,26.00437765,26.00437765,0.077615692,0.077615692,0.077615692,0.077615692
59520,MT,Big Sandy,1,1,1,1,"2,310","1,244",1.9,2307.812087,2307.812087,2307.812087,2307.812087,99.91513663,99.91513663,99.91513663,99.91513663
82201,WY,Wheatland,0,0,0,0,"6,403","1,243",5.1,1214.796153,1214.708782,1214.708782,697.9205889,18.97223804,18.97087351,18.97087351,10.89986621
59523,MT,Chinook,1,1,1,1,"2,251","1,242",1.8,2250.694281,2250.694281,2250.694281,2223.049607,100,100,100,98.77172685
86503,AZ,Chinle,1,1,1,0,"11,845","1,236",9.6,11844.81527,11844.81527,11844.81527,4996.089458,100,100,100,42.17954727
81630,CO,De Beque,0,0,0,0,"1,060","1,235",0.9,43.42686615,43.42686615,43.42686615,43.42686615,4.095412234,4.095412234,4.095412234,4.095412234
99701,AK,Fairbanks,0,0,0,0,"19,553","1,231",15.9,2.246042764,2.246042764,2.246042764,2.246042764,0.011486934,0.011486934,0.011486934,0.011486934
79022,TX,Dalhart,1,1,1,0,"8,670","1,230",7.1,8667.487823,8667.487823,8649.104642,420.3411586,99.96663298,99.96663298,99.75461022,4.848012617
87575,NM,Tierra Amarilla,1,1,1,1,"1,850","1,225",1.5,1845.000064,1822.511291,1822.511291,1822.511291,99.73345862,98.51780385,98.51780385,98.51780385
89047,NV,Silverpeak,1,1,1,1,441,"1,225",0.4,441.4527131,441.4527131,441.4527131,441.4527131,100,100,100,100
93453,CA,Santa Margarita,0,0,0,0,"2,979","1,224",2.4,116.8235214,116.8235214,116.8235214,116.8235214,3.922152387,3.922152387,3.922152387,3.922152387
00072,WA,National Forest/Park,1,1,1,1,22,"1,216",0.0,17.2428394,17.2428394,17.2428394,17.2428394,76.67084895,76.67084895,76.67084895,76.67084895
89823,NV,Deeth,1,1,0,0,254,"1,216",0.2,253.6422804,253.6422804,78.86107095,78.86107095,100,100,31.09145321,31.09145321
89447,NV,Yerington,1,1,1,0,"7,983","1,214",6.6,6964.903573,6964.903573,6964.903573,1043.265434,87.25161907,87.25161907,87.25161907,13.06932641
57770,SD,Pine Ridge,1,1,1,0,"8,176","1,213",6.7,8036.245486,8036.245486,8036.245486,3224.618189,98.2901854,98.2901854,98.2901854,39.43985038
00198,AK,E Mncplty of Anchorage,1,1,1,1,873,"1,202",0.7,565.578666,565.578666,565.578666,565.578666,64.75836305,64.75836305,64.75836305,64.75836305
87701,NM,Las Vegas,0,0,0,0,"20,147","1,202",16.8,1651.082616,1651.082616,617.9821126,617.9821126,8.195076553,8.195076553,3.067327264,3.067327264
88260,NM,Lovington,1,0,0,0,"14,475","1,201",12.0,14475.12663,237.0203464,219.329176,219.329176,100,1.637431937,1.515214213,1.515214213
86401,AZ,Kingman,0,0,0,0,"24,747","1,200",20.6,4565.847788,283.173183,283.173183,283.173183,18.45020057,1.144278624,1.144278624,1.144278624
59201,MT,Wolf Point,1,1,1,0,"4,938","1,199",4.1,4937.755789,4937.755789,4937.755789,724.6667753,100,100,100,14.67603515
59047,MT,Livingston,1,0,0,0,"12,565","1,199",10.5,12565.08918,712.3478928,712.3478928,712.3478928,100,5.66926253,5.66926253,5.66926253
81648,CO,Rangely,1,1,1,1,"2,807","1,198",2.3,2805.334807,2805.334807,2805.334807,2805.334807,99.95842533,99.95842533,99.95842533,99.95842533
82401,WY,Worland,1,1,1,0,"7,851","1,192",6.6,7850.930776,7850.930776,7850.930776,356.1606288,100,100,100,4.536540175
59501,MT,Havre,1,1,1,0,"12,443","1,191",10.4,12443.22159,12443.22159,12443.22159,853.6190436,100,100,100,6.860112851
97623,OR,Bonanza,1,0,0,0,"2,992","1,191",2.5,2992.116759,724.0415715,724.0415715,724.0415715,100,24.19830607,24.19830607,24.19830607
79834,TX,Big Bend National Park,1,1,1,1,234,"1,189",0.2,233.5822281,233.5822281,233.5822281,233.5822281,99.99999973,99.99999973,99.99999973,99.99999973
81147,CO,Pagosa Springs,1,1,1,0,"11,537","1,189",9.7,11537.16109,11537.16109,11537.16109,1759.286228,99.99979687,99.99979687,99.99979687,15.24883496
88435,NM,Santa Rosa,1,1,1,0,"3,509","1,188",3.0,3509.463936,3509.463936,3509.463936,337.8012983,100,100,100,9.625438654
81049,CO,Kim,1,1,1,1,270,"1,184",0.2,270.0330703,270.0330703,270.0330703,270.0330703,100,100,100,100
82432,WY,Manderson,1,1,1,1,405,"1,182",0.3,405.1266908,405.1266908,405.1266908,383.4688473,100,100,100,94.65405662
86305,AZ,Prescott,0,0,0,0,"18,443","1,179",15.6,384.1824045,384.1824045,384.1824045,384.1824045,2.083039272,2.083039272,2.083039272,2.083039272
76932,TX,Big Lake,0,0,0,0,"3,367","1,176",2.9,195.2151547,195.2151547,195.2151547,143.3599554,5.797108339,5.797108339,5.797108339,4.257216578
82058,WY,Garrett,1,1,1,1,101,"1,173",0.1,100.9550153,100.9550153,100.9550153,100.9550153,100,100,100,100
99682,AK,Tyonek,1,1,1,1,320,"1,172",0.3,319.9282871,319.9282871,319.9282871,319.9282871,100,100,100,100
84021,UT,Duchesne,1,1,1,1,"3,264","1,169",2.8,3264.036382,3264.036382,3263.233771,2897.175535,100,100,99.97541047,88.760516
88416,NM,Conchas Dam,1,1,1,1,281,"1,163",0.2,281.0279357,281.0279357,281.0279357,279.940935,100,100,100,99.61320545
86514,AZ,Teec Nos Pos,1,1,1,1,"5,622","1,161",4.8,5313.986123,5313.986123,5313.986123,5313.986123,94.52310392,94.52310392,94.52310392,94.52310392
87830,NM,Reserve,1,1,1,1,"1,206","1,159",1.0,1206.147182,1206.147182,1206.147182,1206.147182,100,100,100,100
87829,NM,Quemado,1,1,1,1,471,"1,152",0.4,471.3944494,471.3944494,471.3944494,471.1718318,100,100,100,99.95277467
92310,CA,Fort Irwin,1,1,1,0,"8,857","1,143",7.8,8847.323989,7824.75288,7824.75288,1.699147467,99.8943917,88.34862724,88.34862724,0.019184931
82442,WY,Ten Sleep,1,1,1,1,730,"1,138",0.6,730.0257028,730.0257028,730.0257028,730.0257028,100,100,100,100
87301,NM,Gallup,1,1,0,0,"39,229","1,136",34.5,39229.22894,39229.22894,2996.631033,2986.115647,100,100,7.638771176,7.611966199
00014,AZ,West Pima County,1,1,1,1,45,"1,132",0.0,44.48127892,44.48127892,44.48127892,44.48127892,99.04870176,99.04870176,99.04870176,99.04870176
78361,TX,Hebbronville,0,0,0,0,"5,276","1,131",4.7,175.6819634,175.6819634,173.5772646,170.0044799,3.32998118,3.32998118,3.290087458,3.222366756
97801,OR,Pendleton,0,0,0,0,"21,732","1,131",19.2,201.1410134,165.6765432,154.4505762,154.4505762,0.925538232,0.762350613,0.710695003,0.710695003
84066,UT,Roosevelt,1,1,0,0,"10,665","1,125",9.5,10665.33107,10665.33107,4630.550295,859.8136714,100,100,43.41684534,8.061762603
59859,MT,Plains,1,1,1,1,"3,689","1,123",3.3,3217.313188,3215.717671,3215.717671,3215.717671,87.21090844,87.16765917,87.16765917,87.16765917
82435,WY,Powell,1,1,1,0,"11,893","1,122",10.6,11840.94816,11840.94816,11840.94816,1490.730836,99.5662431,99.5662431,99.5662431,12.53501551
88045,NM,Lordsburg,1,1,1,1,"3,661","1,121",3.3,3661.277388,3661.277388,3661.277388,3661.277388,100,100,100,100
88252,NM,Jal,0,0,0,0,"2,171","1,116",1.9,87.55231522,62.69185518,62.69185518,62.69185518,4.033115148,2.887913017,2.887913017,2.887913017
57532,SD,Fort Pierre,1,1,0,0,"2,830","1,116",2.5,2830.405306,2830.405306,337.2985248,337.2985248,100,100,11.91696907,11.91696907
97836,OR,Heppner,1,1,1,1,"1,955","1,114",1.8,1942.24749,1906.30494,1906.30494,1906.30494,99.37149982,97.53256574,97.53256574,97.53256574
59417,MT,Browning,1,1,1,0,"7,749","1,113",7.0,7748.910367,7748.910367,7748.910367,1382.260836,100,100,100,17.8381317
85632,AZ,San Simon,1,1,1,1,"1,398","1,112",1.3,1397.720314,1397.720314,1397.716189,1393.009579,100,100,99.99970487,99.6629701
