Year,GEOID,Total Population,Labor Force,Unemployed,Median Income
2011,53021,83455,57589,3003,49176
2011,53025,91265,66325,6085,43076
2011,53027,72546,59373,5656,40993
2011,53029,78971,64551,3541,59467
2011,53033,1969722,1599619,95243,68775
2011,53035,254633,206077,11181,60314
2011,53041,75901,60893,5859,41931
2011,53053,807904,633713,52934,55214
2011,53057,118109,93989,6802,52519
2011,53061,722400,570065,42044,63685
2011,53063,473761,377726,27165,49078
2011,53067,256591,205950,10645,60061
2011,53073,203663,167250,8990,51500
2011,53077,247141,179992,10643,42173
2011,54003,105750,82816,6542,50526
2011,54011,96653,79579,3569,37279
2011,54033,69436,56670,2518,38795
2011,54039,192315,157315,8617,39928
2011,54061,98528,84404,3487,44049
2011,54081,79127,64552,1599,38304
2011,54107,87120,70778,4691,36954
2011,55009,251412,196439,10688,52406
2011,55025,495959,401721,17462,60345
2011,55027,88661,71632,3903,51948
2011,55035,99879,82648,3957,48167
2011,55039,102079,81368,3881,53202
2011,55055,83943,66430,2614,53217
2011,55059,167293,129064,11597,51337
2011,55063,115572,94804,4351,49966
2011,55071,80976,65822,2598,48272
2011,55073,134400,106485,5996,51678
2011,55079,952532,741436,61418,40702
2011,55087,177913,139283,4862,56445
2011,55089,86568,69457,3304,73703
2011,55097,70084,57718,3644,49680
2011,55101,195388,152992,9218,52582
2011,55105,160092,125413,8812,47559
2011,55109,84922,64092,2881,61811
2011,55117,115149,91452,4519,50935
2011,55127,102931,82172,5120,52250
2011,55131,132386,103590,4597,67232
2011,55133,390730,310887,13631,72562
2011,55139,167699,135435,4798,47763
2011,55141,74785,60316,2868,45891
2011,56021,92680,73333,1929,54053
2011,56025,76366,60695,3039,52603
2011,72013,95816,77553,3412,16763
2011,72021,205693,165538,15828,22890
2011,72025,142678,113038,11381,20925
2011,72031,175129,140966,12978,25331
2011,72061,97280,79469,6855,36121
2011,72097,87712,72236,5736,14076
2011,72113,163727,129342,16315,16524
2011,72127,389714,317698,28682,21450
2011,72135,75105,57507,5257,28154
2011,72137,88799,70701,6461,21368
2011,72139,74490,58161,2208,31150
2012,01003,190790,153467,8120,48378
2012,01015,117296,93505,8391,39169
2012,01043,80440,64730,2876,37287
2012,01049,71080,55288,2398,38445
2012,01051,80629,64378,2476,53328
2012,01055,104392,83471,5169,34264
2012,01069,103402,81272,3612,40409
2012,01073,660009,523250,29299,43959
2012,01077,92542,75206,4597,41908
2012,01081,147257,118260,4994,45043
2012,01083,87654,69198,3606,47999
2012,01089,343080,272631,15703,56839
2012,01095,94776,73391,4007,36197
2012,01097,413936,323273,21857,39691
2012,01101,230149,179076,10295,41807
2012,01103,120395,95249,8003,45051
2012,01115,85237,67542,4083,51859
2012,01117,200941,156621,6024,65728
2012,01121,81762,65461,4931,31547
2012,01125,198596,161011,7018,41139
2012,01127,66221,53478,3368,35330
2012,02020,298610,231715,10681,72575
2012,02090,100272,78067,3564,66539
2012,02170,93925,70677,4700,67486
2012,04001,73195,53298,4107,33867
2012,04003,132088,105859,5161,43252
2012,04005,136011,108860,5831,45640
2012,04013,3942169,3040605,166569,51432
2012,04015,203334,168531,11475,34445
2012,04017,107094,79912,8720,34298
2012,04019,992394,794157,48409,44762
2012,04021,387365,298530,19654,50515
2012,04025,212637,179519,10008,44035
2012,04027,200022,151920,11576,39485
2012,05007,232268,173507,5261,52294
2012,05031,99735,77598,3107,44111
2012,05045,118704,92824,4360,49752
2012,05051,96903,79995,4336,40893
2012,05069,74723,58964,2882,36275
2012,05085,69839,52458,3049,51098
2012,05119,388953,305802,16890,44437
2012,05125,111845,87408,2808,58009
2012,05131,127304,98710,3155,37330
2012,05143,211411,162549,8350,41225
2012,05145,78493,62246,2096,38853
2012,06001,1554720,1250619,83893,70500
2012,06007,221539,182451,15249,40960
2012,06013,1079597,850080,49337,74177
2012,06017,180561,147893,10875,69973
2012,06019,947895,700526,66982,41627
2012,06023,134827,111543,6500,40682
2012,06025,176948,132810,13659,40200
2012,06029,856158,627772,52196,45910
2012,06031,151364,114101,10022,45935
2012,06033,63983,52309,5431,33219
2012,06037,9962789,7890145,589287,53001
2012,06039,152218,113528,5782,42039
2012,06041,256069,209185,9696,90535
2012,06045,87428,69959,4725,41369
2012,06047,262305,190901,19997,43597
2012,06053,426762,324859,18426,58109
2012,06055,139045,111683,7150,68553
2012,06057,98292,83167,4724,53768
2012,06059,3090132,2443844,146626,71983
2012,06061,361682,287004,19360,69086
2012,06065,2268783,1719576,152235,52621
2012,06067,1450121,1130261,101532,52667
2012,06071,2081313,1566388,126638,50770
2012,06073,3177063,2536682,150303,60330
2012,06075,825863,727186,38266,73012
2012,06077,702612,523060,51305,50722
2012,06079,274804,228704,9432,60264
2012,06081,739311,594644,32028,81609
2012,06083,431249,343991,19494,61890
2012,06085,1837504,1448503,84160,91425
2012,06087,266776,218080,11775,67769
2012,06089,178586,144489,9352,45442
2012,06095,420757,334140,28552,62066
2012,06097,491829,399578,24356,59941
2012,06099,521726,393712,42005,46405
2012,06101,95022,72560,5518,47081
2012,06107,451977,322615,26731,40302
2012,06111,835981,651101,44066,71517
2012,06113,204118,165976,11185,50594
2012,06115,72926,54612,5295,43545
2012,08001,459598,342537,20600,55863
2012,08005,595546,462741,27397,60443
2012,08013,305318,250346,11355,66989
2012,08031,634265,508571,26106,50488
2012,08035,298215,220452,8455,95324
2012,08041,644964,498511,29205,55217
2012,08059,545358,441996,22231,67512
2012,08069,310487,254128,13412,55890
2012,08077,147848,117733,6802,45892
2012,08101,160852,126913,8294,41262
2012,08123,263691,198211,9833,55357
2012,09001,933835,735459,47788,79841
2012,09003,897259,722776,49714,63536
2012,09005,187530,154058,8851,67658
2012,09007,165602,136887,6224,74484
2012,09009,862813,697550,52721,59271
2012,09011,274170,224650,12940,66603
2012,09013,151539,126411,5642,75238
2012,09015,117599,95739,5681,54098
2012,10001,167626,131200,8812,52894
2012,10003,546076,436173,23969,62157
2012,10005,203390,167108,8236,49471
2012,11001,632323,533647,37718,66583
2012,12001,251417,211723,9886,41669
2012,12005,171903,137498,9464,46005
2012,12009,547307,455985,34844,46162
2012,12011,1815137,1469627,116649,49793
2012,12015,162449,143051,7219,45247
2012,12017,139360,121811,8057,39322
2012,12019,194345,152004,10830,54827
2012,12021,332427,277491,12725,54126
2012,12023,67966,54494,6235,36542
2012,12031,879602,697219,54282,43449
2012,12033,302715,246387,14889,45009
2012,12035,98359,82306,4746,42856
2012,12053,173422,144205,12293,36515
2012,12055,98128,82466,5541,34733
2012,12057,1277746,1013411,70355,46515
2012,24027,299430,234065,8221,108844
2012,24031,1004709,795065,38178,94965
2012,24033,881138,699968,48180,69879
2012,24037,108987,84340,3021,86358
2012,24043,149180,119657,6461,53167
2012,24045,100647,80728,4988,51451
2012,24510,621342,501369,48411,39241
2012,25001,215423,184188,8781,59453
2012,25003,130016,109003,6694,46509
2012,25005,551082,447246,30894,53689
2012,25009,755618,606157,35621,67888
2012,25011,71540,59569,2798,55416
2012,25013,465923,371352,25415,48865
2012,25015,159795,138001,7575,59065
2012,25017,1537215,1254870,58615,82226
2012,25021,681845,550898,30301,80248
2012,25023,499759,399278,22935,73396
2012,25025,744426,627533,42504,51049
2012,25027,806163,645829,35727,62505
2012,26005,112039,87280,4477,50078
2012,26017,106935,86638,5300,44548
2012,26021,156067,124822,6736,43526
2012,26025,135099,107022,7516,39190
2012,26037,76001,60104,2555,57330
2012,26045,108008,86663,5618,55199
2012,26049,418408,329830,27694,40323
2012,26055,89112,72393,4186,51635
2012,26065,281723,231701,16194,43337
2012,26073,70617,59840,5669,35593
2012,26075,160309,128167,8386,42653
2012,26077,254580,205343,11722,44306
2012,26081,614462,472807,29566,50653
2012,26087,88173,70812,5299,51428
2012,26091,98987,79677,5135,48224
2012,26093,182838,145053,6788,75719
2012,26099,847383,682056,45836,52185
2012,26103,67906,56776,2537,45149
2012,26111,83822,67571,3730,52356
2012,26115,151048,120419,6822,50675
2012,26121,170182,134568,10680,40535
2012,26125,1220657,979032,57693,63345
2012,26139,269099,208737,11296,54323
2012,26145,198353,158797,12307,40318
2012,26147,160644,129352,10129,44518
2012,26155,69232,55669,3823,41221
2012,26159,75454,59137,3629,44456
2012,26161,350946,289962,15348,56330
2012,26163,1792365,1405738,134740,39486
2012,27003,336414,262537,12356,67819
2012,27013,65091,53891,2128,49266
2012,27019,93707,69725,2527,83194
2012,27037,405088,314562,14454,71382
2012,27053,1184576,945766,43382,62541
2012,27109,147066,114011,2260,63803
2012,27123,520152,411796,25331,53925
2012,27137,200319,166340,8794,46773
2012,27139,135152,99614,4023,85382
2012,27141,89455,66237,2416,69140
2012,27145,151606,120823,4378,54887
2012,27163,244088,188578,6959,80246
2012,27171,127336,94148,5208,72467
2012,28033,166234,125283,6553,54102
2012,28035,76894,60836,4459,31584
2012,28047,194029,152263,10163,41098
2012,28049,248643,192119,15606,34581
2012,28059,140298,108884,5383,44824
2012,28067,68641,52961,1567,34580
2012,28075,80220,63104,4734,35255
2012,28081,85042,65684,2942,41202
2012,28089,98468,75157,2990,60126
2012,28121,145165,113457,5276,56437
2012,29019,168535,136956,6730,44201
2012,29021,89706,71438,3979,41756
2012,29031,76950,61607,2922,46090
2012,29037,100376,77563,3974,54690
2012,29043,79824,60234,2693,53013
2012,29047,227577,176325,9098,57002
2012,29051,76363,61145,1857,50934
2012,29071,101412,79406,4534,42214
2012,29077,280626,228018,11947,40365
2012,29095,677377,530840,33062,44401
2012,29097,115258,88954,4328,37496
2012,29099,220209,172695,10874,52545
2012,29165,92054,72520,2855,65449
2012,29183,368666,286405,10656,70230
2012,29187,65917,52859,2756,34129
2012,29189,1000438,800964,45747,56309
2012,29510,318172,257581,23200,31997
2012,30013,81723,65511,2429,41732
2012,30029,91633,73804,5732,46444
2012,30031,92614,75760,3592,52274
2012,30063,110977,92678,5219,45595
2012,30111,151882,119837,4121,49482
2012,31055,531265,406676,19305,51096
2012,31109,293407,233082,10126,50220
2012,31153,165853,123120,4273,66779
2012,32003,2000759,1564705,129748,49546
2012,32031,429908,341490,24749,49026
2012,33005,76851,63652,2498,56238
2012,33009,89181,75669,3202,52430
2012,33011,402922,323471,14015,69089
2012,33013,146761,120780,5420,58742
2012,33015,297820,241864,11254,76585
2012,33017,124119,101963,6514,52227
2012,34001,275422,219667,21219,51191
2012,34003,918888,741855,35230,82729
2012,34005,451336,363821,23417,74693
2012,34007,513539,405634,32145,59280
2012,34009,96304,81097,5546,57001
2012,34011,157785,124633,9858,47072
2012,34013,787744,616196,63122,51009
2012,34015,289586,228877,14732,72930
2012,34017,652302,533863,36658,57539
2012,34019,127050,102518,5874,105186
2012,34021,368303,297053,22520,67991
2012,34023,823041,661385,36291,77478
2012,34025,629384,504018,29763,81308
2012,34027,497999,398406,17773,95294
2012,34029,580470,459855,27106,59312
2012,34031,502885,393907,26954,59050
2012,34033,65774,53024,4757,60360
2012,34035,327707,259007,11780,95825
2012,34037,147442,118893,7441,86625
2012,34039,543976,427489,33854,65876
2012,34041,107653,86480,5498,71086
2012,35001,673460,532932,28474,46190
2012,35005,65784,49630,2816,42382
2012,35013,214445,164346,14367,37566
2012,35025,66338,48392,2236,51504
2012,35031,73016,52547,2894,29696
2012,35035,66041,51368,4327,40583
2012,35043,135588,104925,5672,57754
2012,35045,128529,95998,6689,46385
2012,35049,146375,120055,7624,50720
2012,35061,76631,59407,4481,38243
2012,36001,305455,254712,11868,58736
2012,36005,1408473,1083121,99409,32460
2012,36007,198060,164785,9104,45175
2012,36009,79458,63457,3279,43468
2012,36011,79552,65184,3768,50073
2012,36013,133539,108993,4656,41376
2012,36015,88911,71450,2669,45974
2012,36019,81654,68788,2734,52161
2012,36027,297322,243740,15069,66754
2012,36029,919086,750927,35987,50506
2012,36045,120262,93198,6688,46558
2012,36047,2565635,2027847,141720,45230
2012,36051,64810,54114,1618,53123
2012,36053,72382,59301,1684,47989
2012,36055,747813,604239,34586,50733
2012,36059,1349233,1085523,51465,93214
2012,36061,1619090,1402674,83843,67099
2012,36063,215124,175706,9722,48464
2012,36065,233556,189560,10131,46728
2012,36067,466852,375181,18964,52522
2012,36069,108519,88208,4407,52338
2012,36071,374512,288916,16727,66458
2012,36075,121700,98235,5138,46961
2012,36079,99607,80544,5189,96223
2012,36081,2272771,1859445,115471,54713
2012,36083,159835,130835,7811,60653
2012,36085,470728,376193,16084,70963
2012,36087,317757,239711,12888,82677
2012,36089,112232,91436,6075,42010
2012,36091,222133,179633,8045,66757
2012,36093,155124,124660,6921,56293
2012,36101,99063,79229,4085,46445
2012,36103,1499273,1200412,57051,86334
2012,36105,76793,61835,4648,46796
2012,36109,102554,88503,2845,49930
2012,36111,181791,151264,11202,57566
2012,36113,65538,54599,3449,54184
2012,36117,92962,74648,3668,48036
2012,36119,961670,764205,41862,77293
2012,37001,153920,122867,6756,39782
2012,37019,112257,94023,6434,49124
2012,37021,244490,201932,10910,43294
2012,37023,90505,73662,5362,37287
2012,37025,184498,140635,10056,55824
2012,37027,81930,67014,5685,31391
2012,37031,67632,56515,3248,49853
2012,37035,154339,122319,6420,41420
2012,37037,65976,53610,4212,54705
2012,37045,97474,77250,7204,35547
2012,37049,104770,82951,5317,48402
2012,37051,324049,248083,20128,45020
2012,37057,163260,129519,11915,43711
2012,37063,279641,221028,11656,51094
2012,37067,358137,281856,21064,42489
2012,37071,208049,165381,13152,41067
2012,37081,500879,398388,27675,42706
2012,37085,122135,92092,5363,45655
2012,37089,108266,88635,4577,45067
2012,37097,162708,127410,9555,49219
2012,37101,174938,132718,8264,47108
2012,37109,79313,63659,4353,46098
2012,37119,969031,751502,52545,55295
2012,37125,90302,73458,4405,49763
2012,37127,95708,75902,6775,39962
2012,37129,209234,172267,9795,51885
2012,37133,183263,141355,10848,44250
2012,37135,137941,113361,5241,51095
2012,37147,172554,139650,12603,38589
2012,37151,142466,111720,7331,41550
2012,37155,135496,103101,6723,28293
2012,37157,92720,75239,6403,35863
2012,37159,138180,110586,8674,40089
2012,37161,67323,54792,4150,32836
2012,37171,73561,58523,2583,36131
2012,37179,208520,154688,9401,59957
2012,37183,952151,734948,35481,63791
2012,37191,124246,97268,9191,37905
2012,37193,69306,56318,4424,33022
2012,37195,81867,64181,4200,37020
2012,38015,85774,68214,1813,63258
2012,38017,156157,125431,4057,51033
2012,38035,67472,56001,1167,42176
2012,39003,105141,82907,3992,41729
2012,39007,100389,80202,4618,36015
2012,39013,69671,58235,3002,44245
2012,39017,370589,290500,15138,55687
2012,39023,137206,109216,8682,39178
2012,39025,199085,155061,7812,53087
2012,39029,106507,86502,4649,44210
2012,39035,1265111,1021224,72943,41880
2012,39041,181061,136077,3000,85470
2012,39043,76398,61810,3425,44694
2012,39045,147474,115391,6060,60615
2012,39049,1195537,937748,49673,50074
2012,39055,93680,73429,3123,67264
2012,39057,163587,133591,7078,52544
2012,39061,802038,634819,39190,46837
2012,39063,75671,60332,3359,47947
2012,39081,68389,56351,2565,40566
2012,39085,229582,186535,8735,54973
2012,39089,167537,133040,7127,52331
2012,39093,301478,240419,15519,49131
2012,39095,437998,346568,30265,40529
2012,39099,235145,193079,11056,39642
2012,39101,66238,54580,1856,43004
2012,39103,173684,137088,4708,65078
2012,39109,103060,81798,5317,53101
2012,39113,534325,425943,27994,42524
2012,39119,85950,68787,3591,39266
2012,39133,161451,134399,8533,52364
2012,39139,122673,98400,5639,41680
2012,39141,77429,62785,4414,42951
2012,39145,78477,63017,3293,36874
2012,39151,374868,301878,18689,45617
2012,39153,540811,436073,27088,48798
2012,39155,207406,168680,9014,41049
2012,39157,92392,72804,3832,43702
2012,39165,217241,166080,6337,72898
2012,39169,114848,90564,2828,47946
2012,39173,128200,105944,5903,49575
2012,40017,122560,93492,2410,62357
2012,40027,265638,211219,6962,53754
2012,40031,126390,97852,5370,44874
2012,40037,70651,55706,2430,44444
2012,40101,70596,54594,2803,37233
2012,40109,741781,572327,22962,43460
2012,40119,78399,65050,2658,35831
2012,40125,70760,55088,2063,42440
2012,40131,88367,68932,2556,56041
2012,40143,613816,473682,24592,47315
2012,40145,75030,58355,2139,54507
2012,41003,86430,73167,4544,51133
2012,41005,383857,307306,18242,64410
2012,41017,162277,129855,8739,47576
2012,41019,107164,88638,5814,39757
2012,41029,206412,167107,11862,44810
2012,41033,82930,69167,5167,34430
2012,41035,65912,53409,4055,38987
2012,41039,354542,294217,20653,40675
2012,41043,118360,93837,6143,43489
2012,41047,319985,245994,25361,45422
2012,41051,759256,621548,43213,51799
2012,41053,76353,60411,4608,46827
2012,41059,76820,58497,4101,49148
2012,41067,547672,425565,25786,63530
2012,41071,100255,79273,4099,47221
2012,42001,101482,83090,3156,60136
2012,42003,1229338,1021951,49310,50884
2012,42005,68409,56615,2883,41841
2012,42007,170245,140393,7074,47083
2012,42011,413491,329684,21514,52022
2012,42013,127121,103515,4736,41258
2012,42017,627053,506105,27441,75471
2012,42019,184970,150237,6305,57185
2012,42021,141584,117549,6408,39969
2012,42025,65006,53742,2605,50742
2012,42027,155171,133953,4478,50809
2012,42029,506575,399065,19838,82442
2012,42033,81184,67453,3017,41817
2012,42037,66887,55955,1997,46545
2012,42039,87598,71137,3871,42287
2012,42041,238614,196510,9478,57785
2012,42043,269665,215362,10556,52228
2012,42045,561098,448186,25806,61065
2012,42049,280646,225533,12890,46563
2012,42051,135660,112338,4319,40410
2012,42055,151275,120599,5527,51938
2012,42063,88218,73674,2638,44403
2012,42069,214477,176440,10784,43053
2012,42071,526823,413402,18927,54776
2012,42073,89871,73934,3261,43558
2012,42075,135251,108365,5352,51557
2012,42077,355245,282794,16319,53935
2012,42079,321027,266013,12777,42370
