Year,GEOID,Total Population,Labor Force,Unemployed,Median Income
2019,38105,37589,27950,217,82227
2019,39001,27698,21534,511,37071
2019,39003,102351,81560,2129,60429
2019,39005,53484,42573,987,50510
2019,39007,97241,78280,1956,44580
2019,39009,65327,56662,2499,41851
2019,39011,45656,36213,610,63564
2019,39013,67006,56334,1228,49780
2019,39015,43432,34697,612,60842
2019,39017,383134,304203,8182,68584
2019,39019,26914,22023,867,60148
2019,39021,38885,31285,454,62591
2019,39023,134083,108730,3805,50128
2019,39025,206428,164749,3498,67744
2019,39027,41968,33060,664,51322
2019,39029,101883,83317,2718,53542
2019,39031,36600,28539,765,49461
2019,39033,41494,33404,1600,48500
2019,39035,1235072,1011138,44063,52423
2019,39037,51113,40446,447,56602
2019,39039,38087,30649,321,60784
2019,39041,209177,161203,3743,107854
2019,39043,74266,61316,1580,60653
2019,39045,157574,124731,2067,71469
2019,39047,28525,22533,737,49910
2019,39049,1316756,1040520,29980,64713
2019,39051,42126,33413,553,64207
2019,39053,29898,23201,371,50711
2019,39055,93649,74880,952,77391
2019,39057,168937,138295,4343,67394
2019,39059,38875,31806,621,48109
2019,39061,817473,650700,20948,60198
2019,39063,75783,61090,1202,60944
2019,39065,31365,25294,541,49964
2019,39069,27006,21556,58,60789
2019,39071,43161,34438,1145,42335
2019,39073,28264,22446,596,50120
2019,39075,43960,32064,335,62385
2019,39077,58266,46384,778,56558
2019,39079,32413,25334,887,58351
2019,39081,65325,54144,1352,47445
2019,39083,62322,49726,571,60887
2019,39085,230149,190570,5246,64076
2019,39087,59463,48240,901,45522
2019,39089,176862,140549,2301,66013
2019,39091,45672,37074,955,60483
2019,39093,309833,250606,6091,58686
2019,39095,428348,341129,14900,49448
2019,39097,44731,37099,767,65674
2019,39099,228683,188298,7448,47170
2019,39101,65093,52942,1543,50608
2019,39103,179746,144854,2497,76468
2019,39105,22907,18499,505,42749
2019,39107,41172,31803,723,66769
2019,39109,106987,85594,2755,62451
2019,39113,531687,428140,14876,54537
2019,39117,35328,28408,531,57371
2019,39119,86215,69523,2074,51844
2019,39123,40525,34161,444,60823
2019,39127,36134,28882,1053,49225
2019,39129,58457,48645,1291,63069
2019,39131,27772,21848,476,38503
2019,39133,162466,136837,3780,56679
2019,39135,40882,33068,560,62367
2019,39137,33861,26236,582,73803
2019,39139,121154,97923,1923,51783
2019,39141,76666,61751,2235,55717
2019,39143,58518,47256,725,59843
2019,39145,75314,60956,2169,45571
2019,39147,55178,44682,1479,58070
2019,39149,48590,38061,993,64162
2019,39151,370606,299661,6735,55499
2019,39153,541013,442279,15695,57364
2019,39155,197974,163362,3297,47087
2019,39157,91987,73297,2500,53616
2019,39159,58988,45720,529,91144
2019,39161,28275,22834,378,54213
2019,39165,234602,184555,3282,90837
2019,39167,59911,49662,926,51722
2019,39169,115710,90436,1340,57458
2019,39171,36692,29281,326,53688
2019,39173,130817,107921,2737,63791
2019,39175,21772,17595,403,63477
2019,40001,22194,16884,341,40922
2019,40009,25274,19071,294,44950
2019,40013,47995,38291,1170,42934
2019,40015,28762,22418,571,46320
2019,40017,148306,113979,2326,73635
2019,40019,48111,37584,738,54487
2019,40021,48657,39069,1421,47205
2019,40027,284014,231492,6164,64290
2019,40031,120749,96278,3280,51300
2019,40037,71522,56746,967,54969
2019,40039,29003,22659,146,50396
2019,40041,43009,35625,807,45153
2019,40047,61056,46983,1078,64929
2019,40049,27711,21831,118,46684
2019,40051,55834,43466,1049,66499
2019,40065,24530,19295,402,49874
2019,40071,43538,33953,1037,48908
2019,40079,49853,39316,943,42376
2019,40081,34877,27813,463,51291
2019,40083,48011,38551,929,66986
2019,40087,40474,31390,994,77334
2019,40089,32832,25308,532,41414
2019,40091,19596,16160,153,41547
2019,40097,41100,32550,713,49211
2019,40101,67997,53283,1633,42450
2019,40109,797434,617180,16795,56235
2019,40111,38465,30130,1246,39835
2019,40113,46963,38442,845,48885
2019,40115,31127,24291,641,41530
2019,40119,81784,67475,1233,41272
2019,40121,43654,34870,966,47199
2019,40123,38284,30626,451,51065
2019,40125,72592,57615,1783,53511
2019,40131,92459,73616,1472,66132
2019,40133,24258,19058,877,40373
2019,40135,41569,33087,1200,43361
2019,40137,43143,34183,1071,44775
2019,40139,19826,14750,178,58079
2019,40143,651552,505407,16562,57483
2019,40145,81289,63950,2157,64319
2019,40147,51527,40647,737,63373
2019,40153,20443,15996,497,78518
2019,41003,93053,79786,1617,70835
2019,41005,418187,339569,11275,80294
2019,41007,40224,33268,529,61447
2019,41009,52354,42623,1287,76845
2019,41011,64487,54790,1689,50527
2019,41013,24404,19989,448,67543
2019,41015,22749,19899,979,60537
2019,41017,197692,163583,6074,71643
2019,41019,110980,92246,3245,48585
2019,41027,23382,18278,165,72703
2019,41029,220944,181298,5365,56450
2019,41031,24657,20442,438,53445
2019,41033,87487,72752,3535,47573
2019,41035,68238,55330,1867,56348
2019,41039,382067,319725,12533,57325
2019,41041,49962,42544,1227,52550
2019,41043,129749,105687,2172,61488
2019,41045,30571,23674,755,39729
2019,41047,347818,273090,10752,64306
2019,41051,812855,679395,20085,72900
2019,41053,86085,68976,1858,72914
2019,41057,27036,22338,570,47062
2019,41059,77950,60024,1986,60425
2019,41061,26835,22147,751,54822
2019,41065,26682,21887,744,58356
2019,41067,601592,481051,12511,85734
2019,41071,107100,87044,1979,72904
2019,42001,103009,85446,974,67715
2019,42003,1216045,1015496,27535,64871
2019,42005,64735,53798,950,57636
2019,42007,163929,136677,3618,60672
2019,42009,47888,40157,834,55055
2019,42011,421164,338456,10401,67708
2019,42013,121829,100095,2284,51004
2019,42015,60323,48939,898,50777
2019,42017,628270,517501,13241,93767
2019,42019,187853,155081,3362,72262
2019,42021,130192,108727,2299,49076
2019,42025,64182,53706,1729,61111
2019,42027,162385,141577,2686,60706
2019,42029,524989,421901,9867,102016
2019,42031,38438,32120,658,48822
2019,42033,79255,66691,1532,45643
2019,42035,38632,31612,943,51086
2019,42037,64964,54783,749,54570
2019,42039,84629,69527,1478,49428
2019,42041,253370,207849,3411,75391
2019,42043,278299,223547,4873,60733
2019,42045,566747,455671,15249,77339
2019,42047,29910,24883,1253,54517
2019,42049,269728,219200,6295,51818
2019,42051,129274,107794,5064,48509
2019,42055,155027,124489,1947,62484
2019,42059,36233,30438,642,60115
2019,42061,45144,38070,1020,54882
2019,42063,84073,70903,1211,51914
2019,42065,43425,35259,1170,50808
2019,42067,24763,20130,428,58976
2019,42069,209674,171795,4056,53826
2019,42071,545724,431887,8045,67376
2019,42073,85512,70604,2608,50547
2019,42075,141793,112923,1554,61204
2019,42077,369318,295947,9001,65667
2019,42079,317417,261733,7782,53972
2019,42081,113299,92921,2116,53881
2019,42083,40625,33915,602,55812
2019,42085,109424,91646,2496,54543
2019,42087,46138,37083,1015,50685
2019,42089,170271,140935,2901,62413
2019,42091,830915,673231,15966,92302
2019,42095,305285,252733,6762,74328
2019,42097,90843,75156,2043,47349
2019,42099,46272,37741,526,65733
2019,42101,1584064,1275366,64780,47474
2019,42103,55809,47333,2432,64304
2019,42107,141359,117041,3181,56295
2019,42109,40372,33161,633,58400
2019,42111,73447,61052,929,48895
2019,42115,40328,33806,965,61403
2019,42117,40591,33532,678,50876
2019,42119,44923,38115,408,58384
2019,42121,50668,42551,1840,55116
2019,42123,39191,32545,554,52726
2019,42125,206865,171624,5127,65431
2019,42127,51361,44263,706,56976
2019,42129,348899,293065,7026,59073
2019,42131,26794,22152,355,61473
2019,42133,449058,361596,8596,69172
2019,44001,48479,40892,1058,91795
2019,44003,164292,137811,2779,74474
2019,44005,82082,70869,1638,81652
2019,44007,638931,523686,14701,62994
2019,44009,125577,107720,4023,90003
2019,45001,24432,19802,55,47193
2019,45003,170872,137474,5378,55634
2019,45007,202558,164051,5005,54322
2019,45011,20866,16068,299,30984
2019,45013,192122,161359,2909,74127
2019,45015,227907,178657,5399,69398
2019,45019,411406,337694,6123,71531
2019,45021,57300,45314,1336,45975
2019,45023,32244,25909,707,45963
2019,45025,45650,36715,1982,42548
2019,45027,33745,27808,1377,40709
2019,45029,37677,30229,876,38468
2019,45031,66618,53208,1503,44606
2019,45033,30479,24132,196,32326
2019,45035,162809,128080,2316,68200
2019,45037,27260,22275,911,48277
2019,45039,22347,18876,453,42948
2019,45041,138293,110445,2475,50082
2019,45043,62680,52507,1442,53720
2019,45045,523542,416199,9880,64412
2019,45047,70811,56372,1097,42148
2019,45049,19222,15397,972,34094
2019,45051,354081,297644,9072,53694
2019,45053,30073,24455,331,59829
2019,45055,66551,53141,1535,55198
2019,45057,98012,78729,3020,63924
2019,45059,67493,54030,1461,47218
2019,45063,298750,237374,5663,61631
2019,45067,30657,24633,264,31472
2019,45069,26118,22368,412,30203
2019,45071,38440,31175,294,51512
2019,45073,79546,65075,1539,48204
2019,45075,86175,69025,3901,37701
2019,45077,126884,105801,3212,52190
2019,45079,415759,337688,12208,52293
2019,45081,20473,16766,535,53077
2019,45083,319785,255132,7859,55339
2019,45085,106721,84952,3335,51025
2019,45087,27316,21968,696,41212
2019,45089,30368,24776,598,31532
2019,45091,280979,221568,5931,66949
2019,46005,20540,14811,482,42344
2019,46011,35077,28887,939,56531
2019,46013,38839,31365,686,61337
2019,46029,28009,22301,0,66883
2019,46035,19527,15460,60,57048
2019,46081,25804,21634,591,51224
2019,46083,61128,44929,320,79018
2019,46093,28416,23195,318,58925
2019,46099,193134,149659,2466,61968
2019,46103,113775,90578,2528,58085
2019,46135,23107,18478,325,61573
2019,47001,76978,63079,2997,49044
2019,47003,49713,38324,1089,46784
2019,47009,133088,109574,2459,59276
2019,47011,108110,88545,2759,52468
2019,47013,39842,32744,1423,45132
2019,47017,27767,22349,292,41350
2019,47019,56391,47652,1549,38843
2019,47021,40667,33050,767,61804
2019,47025,31959,26625,705,36471
2019,47029,36004,28708,744,44276
2019,47031,56520,44527,1208,56742
2019,47035,60520,51547,1206,49245
2019,47037,694144,563356,15822,63938
2019,47041,20490,16028,480,37545
2019,47043,53948,43028,713,59191
2019,47045,37159,29523,539,49498
2019,47047,41133,34669,1046,65923
2019,47051,42208,34516,791,54189
2019,47053,49133,38639,1227,42509
2019,47055,29464,24530,744,51510
2019,47057,23320,20138,260,44640
2019,47059,69069,57330,765,44722
2019,47063,64934,52171,2140,43997
2019,47065,367804,301437,10125,57502
2019,47069,25050,21654,1423,38349
2019,47071,25652,20756,454,46174
2019,47073,56786,46885,1394,46278
2019,47077,28117,22382,410,39359
2019,47079,32345,25717,300,36622
2019,47081,25178,21307,393,44096
2019,47089,54495,45828,1502,50278
2019,47093,470313,382340,7616,60283
2019,47097,25633,20718,486,44249
2019,47099,44142,34407,1721,41976
2019,47103,34366,27552,436,56617
2019,47105,54068,45556,769,61694
2019,47107,53794,44138,664,50301
2019,47109,25694,20740,140,48277
2019,47111,24602,19513,296,37556
2019,47113,97984,76867,2553,49820
2019,47115,28907,23342,752,43439
2019,47117,34375,26596,1404,59693
2019,47119,96387,76568,1016,66781
2019,47123,46545,37793,1146,51974
2019,47125,208993,158170,5024,56948
2019,47129,21403,17663,515,40948
2019,47131,30069,24065,431,43671
2019,47133,22242,17755,215,44917
2019,47141,80245,65330,1819,49282
2019,47143,33167,25791,1761,47780
2019,47145,53382,44213,1014,47741
2019,47147,71813,56621,865,66939
2019,47149,332285,258771,5699,69397
2019,47151,22068,17055,384,35915
2019,47155,98250,80511,1675,57741
2019,47157,937166,730235,29014,52614
2019,47159,22264,17075,300,53608
2019,47163,158348,131937,4351,51860
2019,47165,191283,151744,2195,68743
2019,47167,61599,49142,1791,62326
2019,47173,20451,16506,767,54158
2019,47177,41277,33143,322,46417
2019,47179,129375,108421,3206,51428
2019,47183,33328,27604,642,41466
2019,47185,27345,22449,774,40036
2019,47187,238412,183809,1722,115507
2019,47189,144657,113668,3174,80071
2019,48001,57735,47281,536,45149
2019,48005,86715,67204,1225,53320
2019,48007,25148,21099,774,57760
2019,48013,51153,39025,1243,62442
2019,48015,30031,23337,627,78050
2019,48019,23112,19307,235,59267
2019,48021,88723,69278,1925,57938
2019,48025,30897,26223,1170,43721
2019,48027,362924,272768,13328,54560
2019,48029,2003554,1553256,45878,58964
2019,48037,93245,73820,1159,51802
2019,48039,374264,287421,4956,84904
2019,48041,229211,186481,3926,55121
2019,48049,37864,30901,957,60093
2019,48053,48155,39626,438,61638
2019,48055,43664,35631,505,56310
2019,48057,21290,16614,286,58108
2019,48061,423163,311060,7836,41123
2019,48067,30026,24253,532,44444
2019,48071,43837,31937,643,102205
2019,48073,52646,40627,1101,52457
2019,48085,1034730,801376,22882,96134
2019,48089,21493,17271,809,56117
2019,48091,156209,125317,2007,89315
2019,48097,41257,32238,456,59444
2019,48099,75951,60394,1466,53504
2019,48113,2635516,2030882,61594,61796
2019,48117,21999,14975,720,46844
2019,48121,887207,699217,15038,90523
2019,48123,20160,15850,405,61295
2019,48135,166223,120167,1973,67205
2019,48139,184826,141569,4410,78797
2019,48141,839238,639625,21755,48903
2019,48143,42698,34561,1395,56673
2019,48147,35514,28598,254,58504
2019,48149,25346,21183,782,66502
2019,48157,811688,614600,16103,101293
2019,48163,20306,15604,387,32014
2019,48165,21492,15210,146,76820
2019,48167,342139,270304,8426,74977
2019,48171,26988,22135,735,58133
2019,48177,20540,15619,120,50159
2019,48179,20910,16348,46,52914
2019,48181,136212,106998,3051,57476
2019,48183,123945,95183,2022,53793
2019,48185,29291,23001,1286,50156
2019,48187,166847,129898,3462,79768
2019,48189,33406,25454,696,50506
2019,48199,57602,45233,1265,59195
2019,48201,4713325,3604512,126335,61618
2019,48203,66553,51568,1968,58817
2019,48209,230191,182332,4129,72058
2019,48213,82737,68000,2092,51521
2019,48215,868707,621900,23203,41800
2019,48217,36649,29317,964,56993
2019,48219,23021,18081,387,50896
2019,48221,61643,50468,1086,78356
2019,48223,37084,28810,675,51323
2019,48225,22968,18457,358,45368
2019,48227,36664,28877,562,65173
2019,48231,98594,77151,1345,58063
2019,48241,35529,28009,1709,39507
2019,48245,251565,197292,3444,55797
2019,48249,40482,30423,753,41509
2019,48251,175817,136172,2189,66319
2019,48253,21293,18273,129,58010
2019,48257,136154,102576,2894,75775
2019,48259,47431,36581,1425,81996
2019,48265,52600,43959,881,60327
2019,48273,33009,25976,1314,52351
2019,48277,49859,39878,759,47182
2019,48281,22118,18349,955,60850
2019,48285,20155,16399,195,51156
2019,48291,88219,66263,1591,50049
2019,48293,26040,20710,172,42612
2019,48299,21795,19558,501,53509
2019,48303,310569,245408,4255,55003
2019,48309,256623,199910,3309,50845
2019,48321,36643,28506,222,43800
2019,48323,58722,42744,1379,40534
2019,48325,51584,40758,731,63973
2019,48329,176832,130359,2315,82558
2019,48331,24823,19203,142,52381
2019,48339,607391,465763,10426,88695
2019,48341,20797,15056,424,54580
2019,48347,65204,51509,2232,47572
2019,48349,50113,38564,571,50581
2019,48355,362294,283952,9490,56789
2019,48361,83396,65479,1058,69052
2019,48363,29189,22878,1386,54180
2019,48365,23194,17418,525,61000
2019,48367,142878,111273,2685,83262
2019,48371,24515,18173,0,61852
2019,48373,51353,42296,1801,50626
2019,48375,117415,89171,1694,37297
2019,48381,137713,108043,2419,70651
2019,48395,20126,15783,506,42784
2019,48397,104915,79759,2112,103378
2019,48401,54406,43737,1519,58781
2019,48407,28859,24146,527,38550
2019,48409,66730,50959,841,57899
2019,48419,25667,19588,633,37105
2019,48423,232751,182406,5241,59584
2019,48427,64633,45577,3061,31458
2019,48439,2102515,1619056,47953,70139
2019,48441,138034,106759,1079,55351
2019,48449,32750,24654,1165,51925
2019,48451,119200,94507,1433,55988
2019,48453,1273954,1033960,25374,80726
2019,48457,21672,18002,1406,49946
2019,48459,41753,33128,71,54350
2019,48463,28761,21709,0,52638
2019,48465,49025,37159,295,40627
2019,48467,56590,45057,740,58423
2019,48469,92084,71820,1795,57358
2019,48471,72971,63258,699,47170
2019,48473,55246,43278,988,59303
2019,48477,35882,30835,355,65327
2019,48479,276652,197296,5497,56084
2019,48481,41556,32453,1625,49877
2019,48485,132230,105243,2759,51749
2019,48489,19914,15124,355,37028
2019,48491,590551,458583,16024,92179
2019,48493,51070,40893,1080,78783
2019,48497,69984,54682,746,71421
2019,48499,45539,38149,854,60452
2019,49003,56046,40354,594,68404
2019,49005,128289,94013,1475,62507
2019,49007,20463,15827,782,46393
2019,49011,355481,254571,3955,87427
2019,49013,20187,14168,139,55556
2019,49021,54839,40943,339,63014
2019,49035,1160437,886605,22244,80119
2019,49039,30939,24042,1022,52452
2019,49041,21620,16360,143,59291
2019,49043,42145,33736,332,111435
2019,49045,72259,51452,1615,80973
2019,49047,35734,25418,1006,56667
2019,49049,636235,449527,11213,79545
2019,49051,34091,24940,524,88374
2019,49053,177556,137370,1633,63595
2019,49057,260213,195425,3809,72206
2019,50001,36777,31207,851,76093
2019,50003,35470,29587,130,57276
2019,50005,29993,24830,456,50332
2019,50007,163774,139430,4146,76806
2019,50011,49402,39643,492,65962
2019,50015,25362,20917,819,60319
2019,50017,28892,24271,529,59503
2019,50019,27037,22744,532,50665
2019,50021,58191,49498,782,51591
2019,50023,58409,49370,796,66404
2019,50025,42222,35576,959,49560
2019,50027,55062,46762,788,61928
2019,51001,32316,26472,657,53416
2019,51003,109330,90222,1547,86399
2019,51009,31605,25997,634,65094
2019,51013,236842,197403,3360,119755
2019,51015,75558,64135,1148,62668
2019,51019,78997,64557,1581,69125
2019,51023,33419,28161,342,73586
2019,51027,20739,17882,301,37486
2019,51031,54885,45797,1222,45518
2019,51033,30725,24142,466,65980
2019,51035,29791,25378,340,44353
2019,51041,352802,279788,8326,81297
2019,51047,52605,41075,1064,82681
2019,51053,28544,23439,473,54916
2019,51059,1147532,910302,21629,128374
2019,51061,71222,56538,947,104809
2019,51065,29439,23580,97,75639
2019,51067,56042,46977,953,65974
2019,51069,89313,71198,1281,86229
2019,51073,37348,30685,713,76413
2019,51075,23753,21508,919,93160
2019,51083,33911,28455,610,35270
2019,51085,107766,87387,1693,89812
2019,51087,330818,264959,6069,68024
2019,51089,50557,42062,892,39110
2019,51093,37109,30360,809,79524
2019,51095,76523,63158,2156,91674
2019,51099,26836,21652,403,82308
2019,51105,23423,19902,413,31656
2019,51107,413538,312127,6635,151800
2019,51109,37591,30168,728,63625
2019,51117,30587,25565,427,38611
2019,51121,98535,86286,1823,60045
2019,51127,23940,19393,536,106353
2019,51137,37051,29709,825,77228
2019,51139,23902,19759,771,59639
2019,51143,60354,51110,1626,51665
2019,51145,29652,24114,41,105440
2019,51147,22802,20514,589,37952
2019,51149,36963,29665,456,76420
2019,51153,470335,357937,8528,106861
2019,51155,34027,28594,641,55622
2019,51161,94186,77906,1430,71715
2019,51163,22573,19448,128,63832
2019,51165,81948,66047,928,69423
2019,51167,26586,22214,827,31499
2019,51169,21566,18942,342,39463
2019,51171,43616,35844,478,54453
2019,51173,30104,24486,427,37189
2019,51177,136215,105771,4024,91073
2019,51179,152882,117050,2661,110446
2019,51185,40595,33357,952,42776
2019,51187,40164,32391,686,71607
2019,51191,53740,45469,1178,53837
2019,51195,37383,31002,1652,46370
2019,51197,27051,22789,434,48483
2019,51199,68280,53816,1124,91241
2019,51510,159428,133122,2971,103284
2019,51540,47266,40595,1467,56265
2019,51550,244835,192317,6124,77847
2019,51590,40044,32521,964,35336
2019,51600,24019,20123,906,117121
2019,51630,29036,22688,471,75442
2019,51650,134510,108949,3684,56930
2019,51660,53016,44873,1500,49475
2019,51670,22973,18007,664,36107
2019,51680,82168,67750,1610,54850
2019,51683,41085,29926,615,93319
2019,51700,179225,141729,5501,53029
2019,51710,242742,199438,6738,53093
2019,51730,31346,25772,2087,42771
2019,51740,94398,75151,2062,51195
2019,51760,230436,194551,7411,51285
2019,51770,99143,79815,2010,45838
2019,51775,25301,20581,277,53035
2019,51790,24932,20973,608,62681
2019,51800,92108,72648,2962,80481
2019,51810,449974,361953,9763,79054
2019,51820,22630,,,39472
2019,51840,28078,22452,613,69857
2019,53003,22582,17872,855,55021
2019,53005,204390,156508,4000,72084
2019,53007,77200,60754,1186,59161
2019,53009,77331,65714,2419,57126
2019,53011,488241,387333,11556,80555
2019,53015,110593,88442,1989,55497
2019,53017,43429,34222,1158,64056
2019,53021,95222,67145,2874,61951
2019,53025,97733,72127,3899,56997
2019,53027,75061,61725,1914,61026
2019,53029,85141,71356,2510,72066
2019,53031,32221,28404,809,56608
2019,53033,2252782,1845918,46499,102594
2019,53035,271473,222375,5175,79624
2019,53037,47935,40956,1060,58816
2019,53039,22425,19288,721,63892
2019,53041,80707,65648,2462,58911
2019,53045,66768,55065,2269,63983
2019,53047,42243,33610,652,43657
2019,53049,22471,19566,223,50937
2019,53053,904980,717139,21892,79243
2019,53057,129205,104503,2666,67175
2019,53061,822083,657025,16301,89260
2019,53063,522798,419924,15960,59974
2019,53065,45723,37346,518,53351
2019,53067,290536,236797,8632,78512
2019,53071,60760,49876,1698,61285
2019,53073,229247,189044,6080,69372
2019,53075,50104,43520,1512,37446
2019,53077,250873,184485,7488,56233
2019,54003,119171,94729,2768,62370
2019,54005,21457,16564,448,50743
2019,54009,21681,18992,1049,50530
2019,54011,91945,75640,2323,40788
2019,54019,42406,34685,1399,43117
2019,54025,34662,28550,807,43855
2019,54027,21734,18037,125,56825
2019,54029,28810,24463,1078,51512
2019,54033,67256,54329,1110,54314
2019,54035,28576,22939,435,38730
2019,54037,57146,45936,1143,75264
2019,54039,178124,147162,4305,47759
2019,54043,20409,16919,189,47398
2019,54045,32019,26716,1558,36198
2019,54049,56072,45695,1651,52745
2019,54051,30531,25332,443,59255
2019,54053,26516,22448,53,54814
2019,54055,58758,47980,2188,42666
2019,54057,26868,22384,537,52237
2019,54059,23424,19336,629,35186
2019,54061,105612,90086,2649,55940
2019,54067,24496,20194,941,39084
2019,54069,41411,34337,1268,48691
2019,54077,33432,27692,925,57236
2019,54079,56450,45909,1264,66494
2019,54081,73361,59867,2728,46540
2019,54083,28695,24099,656,48152
2019,54097,24176,18930,422,43664
2019,54099,39402,32349,1101,39341
2019,54107,83518,68311,1485,47944
2019,54109,20606,17208,277,46605
2019,55001,20220,18001,409,57562
2019,55005,45244,36642,593,53081
2019,55009,264542,209922,4394,64458
2019,55015,50089,39990,441,79289
2019,55017,64658,52125,808,59666
2019,55019,34774,25790,389,54175
2019,55021,57532,47224,947,69069
2019,55025,546695,447635,6568,77504
2019,55027,87839,72081,2004,61300
2019,55029,27668,23529,475,64250
2019,55031,43150,36204,767,55703
2019,55033,45368,37427,822,62672
2019,55035,104646,85951,2283,65662
2019,55039,103403,84734,1530,65329
2019,55043,51439,42098,460,56056
2019,55045,36960,29909,371,63558
2019,55049,23678,19251,136,67786
2019,55053,20643,16710,479,57192
2019,55055,84769,69310,1777,71708
2019,55057,26687,22005,483,56422
2019,55059,169561,135782,5654,65997
2019,55061,20434,16567,206,64954
2019,55063,118016,97428,1816,58921
2019,55069,27593,23497,539,61558
2019,55071,78981,65132,661,60785
2019,55073,135692,108440,1363,65851
2019,55075,40350,34185,658,54844
2019,55079,945726,743837,19228,53418
2019,55081,46253,35981,274,60477
2019,55083,37930,31328,505,66547
2019,55085,35595,30555,496,64356
2019,55087,187885,148723,3077,66234
2019,55089,89221,72316,897,88154
2019,55093,42754,35367,567,74810
2019,55095,43783,35855,820,63812
2019,55097,70772,58813,1426,56358
2019,55101,196311,156783,3538,60779
2019,55105,163354,131221,3896,61243
2019,55109,90687,70903,823,85594
2019,55111,64442,51814,618,63678
2019,55115,40899,33738,1043,59517
2019,55117,115340,92735,1392,60706
2019,55119,20343,16446,232,51340
2019,55121,29649,22952,298,61927
2019,55123,30822,23660,339,56554
2019,55125,22195,19120,755,56929
2019,55127,103868,85509,1944,63549
2019,55131,136034,111016,3331,80513
2019,55133,404198,329174,7274,90548
2019,55135,50990,41898,554,61742
2019,55137,24443,20544,680,55041
2019,55139,171907,140431,2148,58347
2019,55141,72999,58887,1580,56278
2019,56001,38880,33493,1275,54929
2019,56005,46341,35253,452,80917
2019,56013,39261,30310,1114,60613
2019,56021,99500,79009,1454,70567
2019,56025,79858,62583,1097,65034
2019,56029,29194,24160,280,57094
2019,56033,31680,25893,733,85214
2019,56037,42343,31728,1003,81437
2019,56039,21472,18224,581,68609
2019,56041,20226,15601,664,74957
2019,72003,36694,31336,1038,17813
2019,72005,50265,42232,2587,15159
2019,72007,24814,21090,416,19491
2019,72009,22108,17984,334,22872
2019,72011,26405,22912,519,19367
2019,72013,81966,69642,6116,18977
2019,72017,23727,19763,1811,17101
2019,72019,27725,23120,2613,18925
2019,72021,169269,145194,6931,27386
2019,72023,47515,40783,2616,20282
2019,72025,124606,105777,5092,24507
2019,72027,30504,25790,313,18738
2019,72029,44674,36972,4230,20947
2019,72031,146984,124812,8097,27658
2019,72033,23121,19336,1196,16461
2019,72035,42409,35859,1768,21779
2019,72041,38307,32324,977,20196
2019,72043,38336,31988,435,17327
2019,72047,32293,26304,2187,17371
2019,72051,36141,31191,2473,32558
2019,72053,31964,26117,4120,20033
2019,72057,39465,32926,1178,17031
2019,72061,83728,72389,3244,37499
2019,72063,47093,38091,3546,31209
2019,72065,39218,33877,1412,22231
2019,72069,50653,42477,1408,21640
2019,72071,40423,34397,756,16789
2019,72075,44679,37133,2826,21416
2019,72077,38155,31101,2095,21230
2019,72079,22010,18686,3157,14678
2019,72081,25972,22723,504,18216
2019,72085,37007,31236,1561,20438
2019,72087,24553,20511,1140,16558
2019,72091,37287,31294,3104,17008
2019,72097,71530,61564,6053,14525
2019,72099,34891,30005,2025,17234
2019,72101,27712,22477,1761,20152
2019,72103,25761,19455,1340,16290
2019,72105,27349,23755,2927,14998
2019,72107,20220,16551,1068,17255
2019,72111,19261,16079,631,16397
2019,72113,131881,110723,3998,15130
2019,72115,22918,18688,390,17644
2019,72119,48025,41014,4718,21084
2019,72123,27128,22216,181,20933
2019,72125,29528,25268,336,15952
2019,72127,318441,272665,25193,23005
2019,72129,35989,32592,968,17949
2019,72131,35528,30556,1313,15938
2019,72133,21209,17833,650,19894
2019,72135,72025,60968,1219,28440
2019,72137,74271,62625,3882,23368
2019,72139,63674,53984,721,32244
2019,72141,25287,21108,2266,9995
2019,72143,36061,30180,3498,21163
2019,72145,50023,42076,2872,21358
2019,72149,21372,17989,1745,16746
2019,72151,34811,28959,1112,17493
2019,72153,33575,28719,1574,15159
2021,01001,59095,46798,419,63812
2021,01003,239294,194430,3210,63866
2021,01005,24964,20657,444,41345
2021,01007,22477,18545,1283,36214
2021,01009,59041,46843,1897,56077
2021,01013,19388,15558,609,37060
2021,01015,115972,93742,2995,46524
2021,01017,34541,27847,895,50567
2021,01019,25368,21895,1194,41518
2021,01021,45274,35678,593,57735
2021,01025,20266,16573,1052,49643
2021,01031,54174,42748,797,52343
2021,01033,57474,46985,1139,54463
2021,01039,37524,29938,671,45174
2021,01043,89496,72182,1101,55517
2021,01045,49342,39704,1164,50752
2021,01047,37619,30097,1599,29015
2021,01049,71813,55909,724,41800
2021,01051,89304,71833,3404,59032
2021,01053,36699,29899,1712,35368
2021,01055,103162,83219,3345,45298
2021,01059,32013,24596,1323,44362
2021,01061,25895,20446,355,39960
2021,01069,107458,86003,2416,46931
2021,01071,52773,43328,1620,43521
2021,01073,667820,532974,18166,55006
2021,01077,94043,76414,1540,50218
2021,01079,33090,26579,101,58812
2021,01081,177218,143890,2584,52424
2021,01083,107517,87600,1842,66796
2021,01087,21336,18515,1251,37666
2021,01089,395211,318816,6949,78525
2021,01093,29246,23759,506,43890
2021,01095,98228,75680,3187,50191
2021,01097,413073,327793,13741,49721
2021,01099,20734,17271,562,38835
2021,01101,227434,179508,8111,50385
2021,01103,123668,99040,2075,55286
2021,01107,19335,15466,216,51885
2021,01109,32991,26579,688,36772
