Year,GEOID,Inflow_Household,Inflow_Individual,Inflow_AGI,Outflow_Household,Outflow_Individual,Outflow_AGI,Total Population (ACS1),Labor Force (ACS1),Unemployed (ACS1),Median Income (ACS1),Total Population (ACS5),Labor Force (ACS5),Unemployed (ACS5),Median Income (ACS5),Total Population (ACSSE),Labor Force (ACSSE),Unemployed (ACSSE),Median Income (ACSSE),FarP,RucaRural,RucaSuburban,RucaUrban,CdcRurality
2017,48439,53903,104512,3295717,52368,102592,3365597,2054475.0,1574403.0,49161.0,65052.0,1983675.0,1509967.0,55237.0,62532.0,2054475.0,1574403.0,49161.0,65052.0,0.0,0.0,1.0,356.0,1.0
2018,48439,53065,102195,3517924,51284,99038,3535613,2084931.0,1600241.0,51201.0,66063.0,2019977.0,1541466.0,52546.0,64874.0,2084931.0,1600241.0,51201.0,66063.0,0.0,0.0,1.0,356.0,1.0
2019,48439,57222,111023,3640221,56386,110489,3931794,2102515.0,1619056.0,47953.0,70139.0,2049770.0,1568856.0,50049.0,67700.0,2102515.0,1619056.0,47953.0,70139.0,0.0,0.0,1.0,356.0,1.0
2020,48439,59986,110835,4231714,57918,108107,4112485,,,,,2077153.0,1595025.0,54185.0,70306.0,,,,,0.0,0.0,1.0,356.0,1.0
2011,48441,3932,7897,148850,4506,9116,182779,132755.0,104016.0,4076.0,40123.0,130463.0,101953.0,3303.0,43065.0,,,,,0.0,2.0,3.0,33.0,4.0
2012,48441,4150,8474,171973,4601,9151,189040,133473.0,103889.0,4633.0,43855.0,131425.0,102769.0,3936.0,44372.0,,,,,0.0,2.0,3.0,33.0,4.0
2013,48441,3919,8045,169527,4152,8444,179439,134117.0,104537.0,3587.0,44447.0,132588.0,103599.0,4208.0,44891.0,,,,,0.0,2.0,3.0,33.0,4.0
2014,48441,3153,6109,124684,3120,6010,129195,135143.0,104672.0,3614.0,45907.0,133560.0,104202.0,4182.0,44695.0,135143.0,104672.0,3614.0,45907.0,0.0,2.0,3.0,33.0,4.0
2015,48441,3715,7607,161611,4253,8752,189476,136051.0,106069.0,2792.0,48636.0,134435.0,104781.0,3808.0,45396.0,136051.0,106069.0,2792.0,48636.0,0.0,2.0,3.0,33.0,4.0
2016,48441,4874,10262,223674,5375,11427,255071,136535.0,106560.0,2235.0,48803.0,135234.0,105436.0,3547.0,47044.0,136535.0,106560.0,2235.0,48803.0,0.0,2.0,3.0,33.0,4.0
2017,48441,4004,8055,192331,4113,8311,186441,136290.0,106106.0,2468.0,51894.0,135371.0,105479.0,2917.0,49161.0,136290.0,106106.0,2468.0,51894.0,0.0,2.0,3.0,33.0,4.0
2018,48441,3889,7790,217015,3991,8076,224290,137640.0,106512.0,2548.0,47508.0,136348.0,106124.0,2850.0,50818.0,137640.0,106512.0,2548.0,47508.0,0.0,2.0,3.0,33.0,4.0
2019,48441,4123,8467,213662,4365,9037,244086,138034.0,106759.0,1079.0,55351.0,136870.0,106389.0,2207.0,53143.0,138034.0,106759.0,1079.0,55351.0,0.0,2.0,3.0,33.0,4.0
2020,48441,4448,8746,235673,4604,8954,221503,,,,,137521.0,106878.0,2013.0,55568.0,,,,,0.0,2.0,3.0,33.0,4.0
2011,48443,34,87,1404,47,109,2135,,,,,946.0,804.0,0.0,41417.0,,,,,100.0,1.0,0.0,0.0,6.0
2012,48443,33,80,1470,38,84,1830,,,,,1001.0,860.0,0.0,37750.0,,,,,100.0,1.0,0.0,0.0,6.0
2013,48443,21,52,1300,24,51,988,,,,,837.0,721.0,0.0,39479.0,,,,,100.0,1.0,0.0,0.0,6.0
2014,48443,21,36,523,22,48,1058,,,,,809.0,707.0,10.0,40781.0,,,,,100.0,1.0,0.0,0.0,6.0
2015,48443,23,44,1084,38,80,2194,,,,,921.0,772.0,16.0,31111.0,,,,,100.0,1.0,0.0,0.0,6.0
2016,48443,26,59,1382,34,72,1879,,,,,778.0,677.0,18.0,24821.0,,,,,100.0,1.0,0.0,0.0,6.0
2017,48443,-1,-1,-1,21,55,1616,,,,,721.0,582.0,19.0,26063.0,,,,,100.0,1.0,0.0,0.0,6.0
2011,48445,261,630,8357,297,675,11191,,,,,12543.0,9641.0,373.0,35485.0,,,,,0.0,3.0,0.0,0.0,6.0
2012,48445,284,655,11771,282,628,13224,,,,,12561.0,9674.0,320.0,35537.0,,,,,0.0,3.0,0.0,0.0,6.0
2013,48445,247,615,9546,290,644,12418,,,,,12644.0,9617.0,366.0,37679.0,,,,,0.0,3.0,0.0,0.0,6.0
2014,48445,198,459,7952,238,509,8379,,,,,12681.0,9630.0,356.0,39494.0,,,,,0.0,3.0,0.0,0.0,6.0
2015,48445,238,529,8587,246,559,9802,,,,,12687.0,9595.0,334.0,37475.0,,,,,0.0,3.0,0.0,0.0,6.0
2016,48445,245,595,10631,323,736,14352,,,,,12724.0,9643.0,349.0,40407.0,,,,,0.0,3.0,0.0,0.0,6.0
2017,48445,234,539,8906,253,521,12150,,,,,12755.0,9641.0,474.0,42441.0,,,,,0.0,3.0,0.0,0.0,6.0
2018,48445,208,461,9147,242,534,11403,,,,,12615.0,9560.0,527.0,44975.0,,,,,0.0,3.0,0.0,0.0,6.0
2019,48445,213,522,9680,244,569,11846,,,,,12528.0,9489.0,493.0,44627.0,,,,,0.0,3.0,0.0,0.0,6.0
2020,48445,248,509,9218,230,531,10582,,,,,12408.0,9424.0,421.0,44052.0,,,,,0.0,3.0,0.0,0.0,6.0
2011,48447,38,82,1416,33,60,1146,,,,,1749.0,1444.0,10.0,40380.0,,,,,0.0,1.0,0.0,0.0,6.0
2012,48447,47,112,3028,44,100,1699,,,,,1626.0,1374.0,5.0,41019.0,,,,,0.0,1.0,0.0,0.0,6.0
2013,48447,42,101,1537,49,115,2610,,,,,1623.0,1337.0,9.0,39286.0,,,,,0.0,1.0,0.0,0.0,6.0
2014,48447,26,69,1290,37,69,1837,,,,,1584.0,1311.0,22.0,40833.0,,,,,0.0,1.0,0.0,0.0,6.0
2015,48447,29,67,1788,37,82,942,,,,,1545.0,1276.0,18.0,41042.0,,,,,0.0,1.0,0.0,0.0,6.0
2016,48447,42,77,1511,44,104,1938,,,,,1520.0,1297.0,22.0,39438.0,,,,,0.0,1.0,0.0,0.0,6.0
2017,48447,35,73,1373,48,106,1713,,,,,1541.0,1283.0,36.0,37279.0,,,,,0.0,1.0,0.0,0.0,6.0
2018,48447,46,92,2606,24,55,1168,,,,,1567.0,1312.0,40.0,44196.0,,,,,0.0,1.0,0.0,0.0,6.0
2019,48447,44,101,2138,36,70,1944,,,,,1436.0,1237.0,34.0,40000.0,,,,,0.0,1.0,0.0,0.0,6.0
2020,48447,40,89,2391,29,56,861,,,,,1500.0,1234.0,35.0,41875.0,,,,,0.0,1.0,0.0,0.0,6.0
2011,48449,761,1731,26847,774,1738,26688,,,,,31601.0,22908.0,1041.0,39886.0,,,,,0.0,3.0,5.0,0.0,5.0
2012,48449,748,1690,27890,806,1850,30961,,,,,32045.0,23378.0,1081.0,40909.0,,,,,0.0,3.0,5.0,0.0,5.0
2013,48449,674,1507,26326,807,1731,29060,,,,,32360.0,23689.0,1140.0,42939.0,,,,,0.0,3.0,5.0,0.0,5.0
2014,48449,596,1264,24093,621,1327,21725,,,,,32540.0,23994.0,1207.0,42856.0,32506.0,24640.0,2010.0,42362.0,0.0,3.0,5.0,0.0,5.0
2015,48449,639,1398,31595,759,1564,38162,,,,,32553.0,24080.0,1125.0,44178.0,32623.0,24249.0,683.0,42219.0,0.0,3.0,5.0,0.0,5.0
2016,48449,810,1808,36902,852,1851,39588,,,,,32592.0,24088.0,984.0,45026.0,32592.0,24093.0,713.0,48539.0,0.0,3.0,5.0,0.0,5.0
2017,48449,651,1448,29041,763,1621,31684,,,,,32664.0,24183.0,935.0,46980.0,32904.0,24330.0,798.0,55622.0,0.0,3.0,5.0,0.0,5.0
2018,48449,665,1443,29234,708,1484,31649,,,,,32730.0,24207.0,917.0,46698.0,33033.0,24492.0,806.0,46638.0,0.0,3.0,5.0,0.0,5.0
2019,48449,726,1536,38843,697,1526,30574,,,,,32640.0,24181.0,769.0,50196.0,32750.0,24654.0,1165.0,51925.0,0.0,3.0,5.0,0.0,5.0
2020,48449,735,1487,40412,732,1430,38927,,,,,32709.0,24282.0,764.0,53406.0,,,,,0.0,3.0,5.0,0.0,5.0
2011,48451,3452,6855,133855,3531,6764,139511,111823.0,88075.0,3810.0,43107.0,109135.0,86300.0,3599.0,43465.0,,,,,0.0,0.0,3.0,22.0,4.0
2012,48451,3640,7409,176992,3942,7616,168295,113281.0,90560.0,3368.0,44651.0,110434.0,87299.0,3792.0,44310.0,,,,,0.0,0.0,3.0,22.0,4.0
2013,48451,3581,7343,165370,3722,7055,156978,114954.0,90814.0,2174.0,45968.0,111969.0,88435.0,3842.0,44545.0,,,,,0.0,0.0,3.0,22.0,4.0
2014,48451,2886,5542,126497,2848,5113,131662,116608.0,92478.0,1313.0,44959.0,113516.0,89613.0,3109.0,45114.0,116608.0,92478.0,1313.0,44959.0,0.0,0.0,3.0,22.0,4.0
2015,48451,3162,6329,144159,3753,7330,168312,118105.0,93205.0,1485.0,48114.0,115056.0,90874.0,2529.0,46711.0,118105.0,93205.0,1485.0,48114.0,0.0,0.0,3.0,22.0,4.0
2016,48451,3764,7758,178676,4595,9042,207430,118386.0,93604.0,2224.0,48696.0,116264.0,91882.0,2123.0,47637.0,118386.0,93604.0,2224.0,48696.0,0.0,0.0,3.0,22.0,4.0
2017,48451,3222,6404,144999,3586,6644,160994,118019.0,92718.0,3229.0,51114.0,116906.0,92228.0,2114.0,49662.0,118019.0,92718.0,3229.0,51114.0,0.0,0.0,3.0,22.0,4.0
2018,48451,3272,6458,174070,3338,6279,155603,118189.0,92523.0,2688.0,52283.0,117466.0,92376.0,2246.0,51675.0,118189.0,92523.0,2688.0,52283.0,0.0,0.0,3.0,22.0,4.0
2019,48451,3237,6255,167262,3793,7342,184180,119200.0,94507.0,1433.0,55988.0,117986.0,92733.0,2236.0,53903.0,119200.0,94507.0,1433.0,55988.0,0.0,0.0,3.0,22.0,4.0
2020,48451,3158,5922,164083,3702,6698,174254,,,,,118645.0,93433.0,2347.0,57670.0,,,,,0.0,0.0,3.0,22.0,4.0
2011,48453,50669,80006,2992112,35364,62477,1907602,1063130.0,834736.0,49338.0,53036.0,1007264.0,790648.0,39540.0,55452.0,,,,,0.0,1.0,12.0,205.0,1.0
2012,48453,68664,115006,4769482,41781,73796,2501701,1095584.0,861248.0,43061.0,57368.0,1034842.0,812916.0,43165.0,56403.0,,,,,0.0,1.0,12.0,205.0,1.0
2013,48453,109131,208145,4443618,47305,86894,2789122,1120954.0,883712.0,39226.0,60464.0,1063248.0,836481.0,45091.0,58025.0,,,,,0.0,1.0,12.0,205.0,1.0
2014,48453,70534,126524,3948488,82581,158936,3649619,1151145.0,910307.0,28624.0,61787.0,1092810.0,861199.0,41955.0,59620.0,1151145.0,910307.0,28624.0,61787.0,0.0,1.0,12.0,205.0,1.0
2015,48453,52179,89270,3576031,78126,146966,4746945,1176558.0,933730.0,28085.0,65269.0,1121645.0,885869.0,37945.0,61451.0,1176558.0,933730.0,28085.0,65269.0,0.0,1.0,12.0,205.0,1.0
2016,48453,60666,103788,4382171,63720,116153,4147160,1199323.0,956114.0,27553.0,70158.0,1148176.0,908990.0,33933.0,64422.0,1199323.0,956114.0,27553.0,70158.0,0.0,1.0,12.0,205.0,1.0
2017,48453,48623,78514,3884317,47553,84469,3238771,1226698.0,983224.0,24416.0,72884.0,1176584.0,935214.0,30087.0,68350.0,1226698.0,983224.0,24416.0,72884.0,0.0,1.0,12.0,205.0,1.0
2018,48453,49751,79744,4481965,43763,74681,3372251,1248743.0,1008923.0,27809.0,76392.0,1203166.0,961009.0,27885.0,71767.0,1248743.0,1008923.0,27809.0,76392.0,0.0,1.0,12.0,205.0,1.0
2019,48453,51384,82690,5205565,49522,85515,4257276,1273954.0,1033960.0,25374.0,80726.0,1226805.0,985208.0,27318.0,75887.0,1273954.0,1033960.0,25374.0,80726.0,0.0,1.0,12.0,205.0,1.0
2020,48453,54577,83508,6544494,54875,91586,4682281,,,,,1250884.0,1009464.0,31739.0,80668.0,,,,,0.0,1.0,12.0,205.0,1.0
2011,48455,438,886,16375,489,1015,15656,,,,,14511.0,11750.0,273.0,38138.0,,,,,50.0,5.0,0.0,0.0,5.0
2012,48455,474,999,18565,423,846,15724,,,,,14466.0,11589.0,398.0,37223.0,,,,,50.0,5.0,0.0,0.0,5.0
2013,48455,433,902,17595,418,880,15859,,,,,14460.0,11693.0,494.0,34555.0,,,,,50.0,5.0,0.0,0.0,5.0
2014,48455,380,816,17422,316,606,11884,,,,,14452.0,11795.0,573.0,35223.0,,,,,50.0,5.0,0.0,0.0,5.0
2015,48455,485,1016,27835,396,841,15278,,,,,14405.0,11839.0,543.0,34295.0,,,,,50.0,5.0,0.0,0.0,5.0
2016,48455,621,1366,30516,469,939,16605,,,,,14360.0,11843.0,547.0,35865.0,,,,,50.0,5.0,0.0,0.0,5.0
2017,48455,474,1011,22713,435,877,18129,,,,,14481.0,11898.0,562.0,37398.0,,,,,50.0,5.0,0.0,0.0,5.0
2018,48455,408,881,18582,396,840,14678,,,,,14569.0,11947.0,451.0,40407.0,,,,,50.0,5.0,0.0,0.0,5.0
2019,48455,534,1172,35584,392,751,15855,,,,,14620.0,11985.0,397.0,41357.0,,,,,50.0,5.0,0.0,0.0,5.0
2020,48455,631,1190,32889,409,801,16596,,,,,14689.0,12146.0,400.0,44052.0,,,,,50.0,5.0,0.0,0.0,5.0
2011,48457,458,959,16731,482,1048,17727,,,,,21600.0,17797.0,762.0,35847.0,,,,,0.0,3.0,2.0,0.0,6.0
2012,48457,496,1103,22159,477,1051,17779,,,,,21638.0,17854.0,906.0,36785.0,,,,,0.0,3.0,2.0,0.0,6.0
2013,48457,494,1040,21691,425,933,16874,,,,,21619.0,17908.0,1048.0,39940.0,,,,,0.0,3.0,2.0,0.0,6.0
2014,48457,384,789,16376,389,792,15116,,,,,21552.0,17833.0,905.0,41630.0,21418.0,15953.0,464.0,43185.0,0.0,3.0,2.0,0.0,6.0
2015,48457,450,1001,18810,406,827,16770,,,,,21462.0,17739.0,941.0,41360.0,21347.0,17449.0,880.0,36349.0,0.0,3.0,2.0,0.0,6.0
2016,48457,549,1246,32761,472,1007,19127,,,,,21371.0,17669.0,792.0,45427.0,21320.0,16861.0,355.0,49014.0,0.0,3.0,2.0,0.0,6.0
2017,48457,464,983,22434,387,883,16942,,,,,21456.0,17780.0,709.0,44396.0,21539.0,17423.0,1073.0,40655.0,0.0,3.0,2.0,0.0,6.0
2018,48457,463,1034,24778,379,751,17594,,,,,21496.0,17906.0,729.0,43936.0,21696.0,18298.0,1300.0,42741.0,0.0,3.0,2.0,0.0,6.0
2019,48457,580,1225,33255,453,944,20465,,,,,21518.0,17905.0,1040.0,44497.0,21672.0,18002.0,1406.0,49946.0,0.0,3.0,2.0,0.0,6.0
2020,48457,734,1405,36499,522,953,18938,,,,,21524.0,17884.0,1051.0,47865.0,,,,,0.0,3.0,2.0,0.0,6.0
2011,48459,1334,3001,51927,1343,2946,51216,,,,,39056.0,30418.0,1257.0,46734.0,,,,,0.0,1.0,5.0,1.0,4.0
2012,48459,1320,2974,53837,1337,2889,53726,,,,,39386.0,30633.0,1336.0,45696.0,,,,,0.0,1.0,5.0,1.0,4.0
2013,48459,1297,2999,54882,1189,2599,45546,,,,,39640.0,30993.0,1609.0,46600.0,,,,,0.0,1.0,5.0,1.0,4.0
2014,48459,1012,2305,41619,1021,2151,41874,,,,,39851.0,31333.0,1514.0,46834.0,40354.0,31836.0,1853.0,46463.0,0.0,1.0,5.0,1.0,4.0
2015,48459,1304,2963,56901,1141,2448,46348,,,,,40096.0,31615.0,1448.0,46673.0,40603.0,31969.0,1434.0,43710.0,0.0,1.0,5.0,1.0,4.0
2016,48459,1587,3584,76267,1397,2999,61082,,,,,40295.0,31691.0,1381.0,47724.0,40969.0,32422.0,1450.0,53135.0,0.0,1.0,5.0,1.0,4.0
2017,48459,1321,3056,64658,1203,2545,50448,,,,,40506.0,31969.0,1515.0,48796.0,41281.0,32360.0,1121.0,48519.0,0.0,1.0,5.0,1.0,4.0
2018,48459,1291,2875,65226,1133,2423,50687,,,,,40769.0,32164.0,1357.0,50906.0,41260.0,33209.0,1008.0,48618.0,0.0,1.0,5.0,1.0,4.0
2019,48459,1500,3351,76710,1152,2398,51277,,,,,41018.0,32443.0,971.0,52162.0,41753.0,33128.0,71.0,54350.0,0.0,1.0,5.0,1.0,4.0
2020,48459,1615,3425,80938,1238,2482,56925,,,,,41386.0,32691.0,1084.0,54330.0,,,,,0.0,1.0,5.0,1.0,4.0
2011,48461,93,201,3883,93,198,5845,,,,,3278.0,2505.0,19.0,52455.0,,,,,0.0,2.0,0.0,0.0,6.0
2012,48461,127,296,6282,94,227,4965,,,,,3300.0,2473.0,49.0,52042.0,,,,,0.0,2.0,0.0,0.0,6.0
2013,48461,132,299,6865,80,186,4282,,,,,3323.0,2486.0,47.0,51750.0,,,,,0.0,2.0,0.0,0.0,6.0
2014,48461,78,184,3383,75,173,3363,,,,,3339.0,2454.0,54.0,50982.0,,,,,0.0,2.0,0.0,0.0,6.0
2015,48461,80,201,4088,96,223,7822,,,,,3405.0,2444.0,60.0,46131.0,,,,,0.0,2.0,0.0,0.0,6.0
2016,48461,95,234,4820,126,273,7582,,,,,3475.0,2511.0,64.0,48220.0,,,,,0.0,2.0,0.0,0.0,6.0
2017,48461,94,214,4374,84,203,5085,,,,,3575.0,2596.0,16.0,52750.0,,,,,0.0,2.0,0.0,0.0,6.0
2018,48461,73,179,3747,98,226,7885,,,,,3634.0,2679.0,27.0,52257.0,,,,,0.0,2.0,0.0,0.0,6.0
2019,48461,82,194,4328,98,218,6280,,,,,3659.0,2842.0,78.0,52171.0,,,,,0.0,2.0,0.0,0.0,6.0
2020,48461,80,165,5277,95,194,5632,,,,,3651.0,2727.0,47.0,59008.0,,,,,0.0,2.0,0.0,0.0,6.0
2011,48463,673,1479,33574,642,1382,42565,,,,,26330.0,19635.0,1079.0,34456.0,,,,,60.0,1.0,4.0,0.0,5.0
2012,48463,717,1577,31045,671,1514,27277,,,,,26434.0,19779.0,1238.0,34110.0,,,,,60.0,1.0,4.0,0.0,5.0
2013,48463,626,1289,26020,594,1230,27989,,,,,26578.0,19883.0,1222.0,34902.0,,,,,60.0,1.0,4.0,0.0,5.0
2014,48463,467,944,165242,573,1149,30055,,,,,26763.0,20061.0,1180.0,37078.0,27195.0,20588.0,752.0,45700.0,60.0,1.0,4.0,0.0,5.0
2015,48463,587,1279,28086,646,1323,29785,,,,,26952.0,20276.0,955.0,38568.0,26787.0,21163.0,707.0,38086.0,60.0,1.0,4.0,0.0,5.0
2016,48463,654,1344,29471,714,1524,35941,,,,,27055.0,20370.0,776.0,39011.0,27279.0,20344.0,379.0,32353.0,60.0,1.0,4.0,0.0,5.0
2017,48463,528,1075,23524,590,1219,24325,,,,,27015.0,20552.0,726.0,40781.0,30188.0,23811.0,729.0,41787.0,60.0,1.0,4.0,0.0,5.0
2018,48463,518,1015,26813,536,1123,29880,,,,,27009.0,20754.0,677.0,41752.0,27623.0,21238.0,472.0,32042.0,60.0,1.0,4.0,0.0,5.0
2019,48463,536,1112,43979,576,1189,26597,,,,,26920.0,20669.0,626.0,41679.0,28761.0,21709.0,0.0,52638.0,60.0,1.0,4.0,0.0,5.0
2020,48463,614,1236,35198,533,1017,25870,,,,,26899.0,20648.0,599.0,45936.0,,,,,60.0,1.0,4.0,0.0,5.0
2011,48465,1203,2534,46084,1394,2962,59287,,,,,48434.0,35522.0,1830.0,38747.0,,,,,100.0,0.0,10.0,0.0,5.0
2012,48465,1239,2606,48710,1481,3255,70618,,,,,48578.0,35677.0,2086.0,40509.0,,,,,100.0,0.0,10.0,0.0,5.0
2013,48465,1136,2457,45868,1414,3050,66549,,,,,48730.0,35840.0,2129.0,40450.0,,,,,100.0,0.0,10.0,0.0,5.0
2014,48465,900,1843,38621,1070,2257,47329,,,,,48999.0,36193.0,1785.0,42735.0,48974.0,36357.0,1425.0,48009.0,100.0,0.0,10.0,0.0,5.0
2015,48465,1117,2329,48420,1321,2855,77606,,,,,48980.0,36249.0,1872.0,42174.0,48988.0,36681.0,1963.0,46325.0,100.0,0.0,10.0,0.0,5.0
2016,48465,1356,2937,62292,1611,3535,86681,,,,,48862.0,36225.0,1672.0,44170.0,48881.0,36048.0,1257.0,45825.0,100.0,0.0,10.0,0.0,5.0
2017,48465,1080,2294,49158,1193,2532,63658,,,,,48976.0,36457.0,1323.0,44609.0,49205.0,36775.0,637.0,41561.0,100.0,0.0,10.0,0.0,5.0
2018,48465,1050,2223,54179,1214,2523,72446,,,,,49027.0,36510.0,1142.0,45521.0,49208.0,36989.0,280.0,47670.0,100.0,0.0,10.0,0.0,5.0
2019,48465,1146,2362,61977,1283,2787,74047,,,,,48969.0,36626.0,992.0,46147.0,49025.0,37159.0,295.0,40627.0,100.0,0.0,10.0,0.0,5.0
2020,48465,1134,2289,57012,1215,2482,68575,,,,,49018.0,36698.0,831.0,47675.0,,,,,100.0,0.0,10.0,0.0,5.0
2011,48467,1439,3038,58090,1437,2924,50163,,,,,52483.0,41477.0,1589.0,42359.0,,,,,0.0,2.0,8.0,0.0,6.0
2012,48467,1599,3477,66317,1393,2857,51063,,,,,52507.0,41457.0,1661.0,42668.0,,,,,0.0,2.0,8.0,0.0,6.0
2013,48467,1511,3321,65337,1370,2917,53169,,,,,52515.0,41502.0,1609.0,43439.0,,,,,0.0,2.0,8.0,0.0,6.0
2014,48467,1260,2602,62319,1159,2333,43461,,,,,52605.0,41690.0,1465.0,42579.0,52910.0,41930.0,1023.0,42075.0,0.0,2.0,8.0,0.0,6.0
2015,48467,1566,3406,71430,1242,2470,50448,,,,,52736.0,41918.0,1417.0,44002.0,53547.0,43020.0,1395.0,47555.0,0.0,2.0,8.0,0.0,6.0
2016,48467,2187,4927,119677,1559,3239,76232,,,,,53070.0,42393.0,1392.0,46555.0,54355.0,43554.0,1097.0,51695.0,0.0,2.0,8.0,0.0,6.0
2017,48467,1696,3592,87164,1402,2800,69838,,,,,53607.0,42858.0,1407.0,50061.0,55182.0,44039.0,1653.0,52735.0,0.0,2.0,8.0,0.0,6.0
2018,48467,1648,3520,96433,1345,2746,63285,,,,,54368.0,43436.0,1186.0,51935.0,56019.0,44616.0,518.0,52508.0,0.0,2.0,8.0,0.0,6.0
2019,48467,1955,4497,111683,1445,3059,65865,,,,,55103.0,44007.0,1160.0,54654.0,56590.0,45057.0,740.0,58423.0,0.0,2.0,8.0,0.0,6.0
2020,48467,2108,4402,133074,1508,2863,68713,,,,,55970.0,44556.0,944.0,57203.0,,,,,0.0,2.0,8.0,0.0,6.0
2011,48469,2313,4784,98028,2003,4121,90330,87545.0,66990.0,3854.0,45465.0,86410.0,65686.0,3144.0,49676.0,,,,,0.0,1.0,5.0,17.0,4.0
2012,48469,2246,4637,110622,2158,4378,103498,89269.0,68871.0,3138.0,50076.0,87188.0,66602.0,3236.0,50097.0,,,,,0.0,1.0,5.0,17.0,4.0
2013,48469,2096,4251,112158,2039,4123,119932,90028.0,69590.0,2263.0,52304.0,88068.0,67454.0,3320.0,50364.0,,,,,0.0,1.0,5.0,17.0,4.0
2014,48469,1840,3559,104382,1678,3258,85010,91081.0,70608.0,1649.0,50245.0,88955.0,68501.0,3026.0,50663.0,91081.0,70608.0,1649.0,50245.0,0.0,1.0,5.0,17.0,4.0
2015,48469,2038,4031,106323,2204,4310,119143,92382.0,70793.0,3367.0,56545.0,90099.0,69397.0,2870.0,51758.0,92382.0,70793.0,3367.0,56545.0,0.0,1.0,5.0,17.0,4.0
2016,48469,2289,4608,109344,2684,5454,147547,92467.0,71438.0,2704.0,53778.0,90989.0,70075.0,2487.0,54697.0,92467.0,71438.0,2704.0,53778.0,0.0,1.0,5.0,17.0,4.0
2017,48469,1827,3758,89252,2099,4233,114108,92084.0,71392.0,2029.0,51892.0,91518.0,70606.0,2299.0,55740.0,92084.0,71392.0,2029.0,51892.0,0.0,1.0,5.0,17.0,4.0
2018,48469,1777,3587,102741,1856,3598,105191,92035.0,70496.0,2793.0,50210.0,91970.0,71078.0,2456.0,55631.0,92035.0,70496.0,2793.0,50210.0,0.0,1.0,5.0,17.0,4.0
2019,48469,1780,3629,107383,2041,4046,126106,92084.0,71820.0,1795.0,57358.0,92109.0,71266.0,2543.0,56834.0,92084.0,71820.0,1795.0,57358.0,0.0,1.0,5.0,17.0,4.0
2020,48469,1949,3616,104081,2059,3820,111329,,,,,92044.0,71165.0,2307.0,58959.0,,,,,0.0,1.0,5.0,17.0,4.0
2011,48471,1781,3294,62849,1947,3495,63713,68087.0,59691.0,1629.0,38869.0,66833.0,57261.0,1080.0,36885.0,,,,,0.0,4.0,6.0,0.0,5.0
2012,48471,1834,3379,68572,1988,3514,68031,68408.0,59031.0,2341.0,36382.0,67447.0,57803.0,1246.0,38654.0,,,,,0.0,4.0,6.0,0.0,5.0
2013,48471,1845,3496,80116,1926,3410,67913,68817.0,59876.0,648.0,38369.0,68110.0,58513.0,1226.0,37617.0,,,,,0.0,4.0,6.0,0.0,5.0
2014,48471,1570,2714,59206,1610,2844,60805,69789.0,60157.0,542.0,38483.0,68882.0,59288.0,1218.0,38903.0,69789.0,60157.0,542.0,38483.0,0.0,4.0,6.0,0.0,5.0
2015,48471,1989,3657,82631,2053,3538,79519,70699.0,60640.0,604.0,40448.0,69330.0,59837.0,1036.0,37666.0,70699.0,60640.0,604.0,40448.0,0.0,4.0,6.0,0.0,5.0
2016,48471,2337,4362,102957,2587,4560,95635,71484.0,61392.0,855.0,42662.0,69926.0,60570.0,995.0,40090.0,71484.0,61392.0,855.0,42662.0,0.0,4.0,6.0,0.0,5.0
2017,48471,1796,3264,80047,2224,3924,86473,72245.0,62076.0,971.0,40936.0,70818.0,61329.0,836.0,41456.0,72245.0,62076.0,971.0,40936.0,0.0,4.0,6.0,0.0,5.0
2018,48471,1874,3490,94254,2047,3519,89347,72480.0,62631.0,908.0,40100.0,71539.0,61825.0,886.0,41855.0,72480.0,62631.0,908.0,40100.0,0.0,4.0,6.0,0.0,5.0
2019,48471,2224,4161,115364,2199,3942,93276,72971.0,63258.0,699.0,47170.0,72321.0,62588.0,904.0,43742.0,72971.0,63258.0,699.0,47170.0,0.0,4.0,6.0,0.0,5.0
2020,48471,3004,4817,121272,2874,4521,93121,,,,,72295.0,62790.0,930.0,41508.0,,,,,0.0,4.0,6.0,0.0,5.0
2011,48473,1683,3753,84646,1349,2821,52984,,,,,41990.0,33016.0,1284.0,50609.0,,,,,0.0,1.0,4.0,1.0,2.0
2012,48473,1565,3530,83189,1371,2891,79854,,,,,42894.0,33749.0,1550.0,51576.0,,,,,0.0,1.0,4.0,1.0,2.0
2013,48473,1573,3540,91045,1285,2757,60513,,,,,43836.0,34574.0,1937.0,50097.0,,,,,0.0,1.0,4.0,1.0,2.0
2014,48473,1396,3122,88319,1373,2864,90636,,,,,44825.0,35397.0,1879.0,50939.0,46820.0,36577.0,2119.0,52552.0,0.0,1.0,4.0,1.0,2.0
2015,48473,1675,3670,109841,1332,2774,69364,,,,,45847.0,36193.0,1813.0,51348.0,48656.0,38119.0,1582.0,47158.0,0.0,1.0,4.0,1.0,2.0
2016,48473,2323,5315,171532,1727,3639,90602,,,,,47049.0,37086.0,2023.0,53508.0,50115.0,39680.0,1519.0,62369.0,0.0,1.0,4.0,1.0,2.0
2017,48473,2028,4569,144646,1624,3369,87181,,,,,48443.0,38142.0,1836.0,53506.0,51307.0,40164.0,1530.0,54084.0,0.0,1.0,4.0,1.0,2.0
