Year,GEOID,Inflow_Household,Inflow_Individual,Inflow_AGI,Outflow_Household,Outflow_Individual,Outflow_AGI,Total Population (ACS1),Labor Force (ACS1),Unemployed (ACS1),Median Income (ACS1),Total Population (ACS5),Labor Force (ACS5),Unemployed (ACS5),Median Income (ACS5),Total Population (ACSSE),Labor Force (ACSSE),Unemployed (ACSSE),Median Income (ACSSE),FarP,RucaRural,RucaSuburban,RucaUrban,CdcRurality
2019,48347,1373,2883,69633,1565,3062,67755,65204,51509,2232,47572,65339,51544.0,2663.0,44847.0,65204,51509.0,2232.0,47572.0,25.0,5.0,8.0,0.0,5.0
2014,48355,6322,11968,306093,6116,11433,299084,356221,277278,12313,51817,348130,269623.0,12715.0,49368.0,356221,277278.0,12313.0,51817.0,0.0,3.0,6.0,73.0,3.0
2015,48355,7340,14435,363239,8321,16031,480100,359715,280557,10496,50587,352060,272949.0,11586.0,50337.0,359715,280557.0,10496.0,50587.0,0.0,3.0,6.0,73.0,3.0
2016,48355,8570,17479,460401,10380,20774,564171,361350,281394,9044,54318,355667,276119.0,10785.0,51882.0,361350,281394.0,9044.0,54318.0,0.0,3.0,6.0,73.0,3.0
2017,48355,7332,14383,374722,8002,15381,423786,361221,281796,11080,52482,358484,278889.0,10442.0,53317.0,361221,281796.0,11080.0,52482.0,0.0,3.0,6.0,73.0,3.0
2018,48355,6970,13585,397659,7619,14388,447031,362265,283111,10285,54560,360486,280990.0,10395.0,55048.0,362265,283111.0,10285.0,54560.0,0.0,3.0,6.0,73.0,3.0
2019,48355,7682,15273,451683,8113,15739,469668,362294,283952,9490,56789,361540,282358.0,9995.0,55919.0,362294,283952.0,9490.0,56789.0,0.0,3.0,6.0,73.0,3.0
2014,48361,1489,3076,66640,1505,3078,66025,83433,64949,2493,46809,82737,64794.0,3351.0,48766.0,83433,64949.0,2493.0,46809.0,0.0,0.0,6.0,15.0,3.0
2015,48361,1859,3924,88324,1708,3446,83679,84260,65458,3349,50429,83217,65090.0,3250.0,49763.0,84260,65458.0,3349.0,50429.0,0.0,0.0,6.0,15.0,3.0
2016,48361,2345,5073,120891,2467,5100,122630,84964,65979,1841,53480,83751,65420.0,2922.0,51443.0,84964,65979.0,1841.0,53480.0,0.0,0.0,6.0,15.0,3.0
2017,48361,1804,3771,87181,2235,4618,113878,85047,66436,1870,58863,83909,65377.0,2349.0,53667.0,85047,66436.0,1870.0,58863.0,0.0,0.0,6.0,15.0,3.0
2018,48361,1797,3743,93897,1801,3680,97219,83572,65739,1548,56420,84047,65504.0,2140.0,55700.0,83572,65739.0,1548.0,56420.0,0.0,0.0,6.0,15.0,3.0
2019,48361,1990,4222,105236,2106,4271,109816,83396,65479,1058,69052,84069,65598.0,1979.0,59399.0,83396,65479.0,1058.0,69052.0,0.0,0.0,6.0,15.0,3.0
2014,48367,3360,7122,232069,3760,7355,221982,123164,96842,3634,68882,119784,93842.0,4067.0,64979.0,123164,96842.0,3634.0,68882.0,0.0,1.0,15.0,3.0,2.0
2015,48367,4792,10534,403367,3639,7404,221969,126042,99197,3410,67012,121418,95207.0,3651.0,67288.0,126042,99197.0,3410.0,67012.0,0.0,1.0,15.0,3.0,2.0
2016,48367,7221,16646,536874,4844,10112,307596,129441,100768,3869,66548,123601,96868.0,3405.0,67979.0,129441,100768.0,3869.0,66548.0,0.0,1.0,15.0,3.0,2.0
2017,48367,5958,13081,459363,4236,8812,329294,133463,105087,2709,75823,125963,98694.0,3417.0,70608.0,133463,105087.0,2709.0,75823.0,0.0,1.0,15.0,3.0,2.0
2018,48367,5680,12347,468533,4225,8510,293616,138371,108544,3195,72004,129802,101562.0,3176.0,74625.0,138371,108544.0,3195.0,72004.0,0.0,1.0,15.0,3.0,2.0
2019,48367,6937,15493,566064,4504,9262,316472,142878,111273,2685,83262,133811,104742.0,3090.0,77503.0,142878,111273.0,2685.0,83262.0,0.0,1.0,15.0,3.0,2.0
2014,48375,3174,6190,128819,3710,7549,157236,121627,91270,2929,38324,122053,91504.0,3342.0,37758.0,121627,91270.0,2929.0,38324.0,0.0,1.0,1.0,32.0,3.0
2015,48375,3817,7636,157874,4496,9289,190484,121802,91210,2436,40536,122352,91742.0,2997.0,38159.0,121802,91210.0,2436.0,40536.0,0.0,1.0,1.0,32.0,3.0
2016,48375,4601,9473,199129,5534,11547,242326,120832,91253,1673,42305,121883,91586.0,2572.0,40340.0,120832,91253.0,1673.0,42305.0,0.0,1.0,1.0,32.0,3.0
2017,48375,3726,7423,158867,4392,9024,195398,120458,90855,1618,45312,121230,91067.0,2337.0,41852.0,120458,90855.0,1618.0,45312.0,0.0,1.0,1.0,32.0,3.0
2018,48375,3630,7132,192771,4182,8590,182883,119648,90107,1821,40797,120899,90811.0,2119.0,43157.0,119648,90107.0,1821.0,40797.0,0.0,1.0,1.0,32.0,3.0
2019,48375,3774,7661,178573,4394,9143,276827,117415,89171,1694,37297,119674,90103.0,1848.0,42528.0,117415,89171.0,1694.0,37297.0,0.0,1.0,1.0,32.0,3.0
2014,48381,3753,7413,178941,3579,6696,160231,128220,99781,1808,65749,124862,97219.0,2956.0,60895.0,128220,99781.0,1808.0,65749.0,0.0,0.0,6.0,23.0,3.0
2015,48381,5009,10001,253245,4636,9228,230502,130269,101852,1688,61984,126782,98940.0,2643.0,60972.0,130269,101852.0,1688.0,61984.0,0.0,0.0,6.0,23.0,3.0
2016,48381,6370,13348,342178,6059,12340,315776,132501,103765,2837,67015,128603,100558.0,2406.0,62635.0,132501,103765.0,2837.0,67015.0,0.0,0.0,6.0,23.0,3.0
2017,48381,4985,10101,257519,4791,9306,245881,134442,105800,2848,62098,130552,102320.0,2654.0,65564.0,134442,105800.0,2848.0,62098.0,0.0,0.0,6.0,23.0,3.0
2018,48381,4847,9882,252124,4564,8829,278777,136271,107027,2375,70108,132475,103825.0,2366.0,67397.0,136271,107027.0,2375.0,70108.0,0.0,0.0,6.0,23.0,3.0
2019,48381,5270,10863,373582,4658,9367,255425,137713,108043,2419,70651,134026,105121.0,2510.0,68261.0,137713,108043.0,2419.0,70651.0,0.0,0.0,6.0,23.0,3.0
2014,48397,2643,5764,191823,2386,4744,162480,87809,66149,2239,80407,83239,61904.0,2908.0,86597.0,87809,66149.0,2239.0,80407.0,0.0,0.0,0.0,11.0,2.0
2015,48397,4077,9135,334294,3124,6390,211826,90861,69219,2227,90940,85536,64057.0,2577.0,87524.0,90861,69219.0,2227.0,90940.0,0.0,0.0,0.0,11.0,2.0
2016,48397,5760,13256,521693,4165,8773,317717,93978,70987,2110,95731,88010,66184.0,2457.0,89161.0,93978,70987.0,2110.0,95731.0,0.0,0.0,0.0,11.0,2.0
2017,48397,4519,10067,376133,3566,7505,264880,96788,74320,2183,94848,90414,68165.0,2306.0,93269.0,96788,74320.0,2183.0,94848.0,0.0,0.0,0.0,11.0,2.0
2018,48397,4631,10319,383876,3472,7039,271338,100657,76544,2794,100595,93642,70900.0,2074.0,94767.0,100657,76544.0,2794.0,100595.0,0.0,0.0,0.0,11.0,2.0
2019,48397,5693,12885,481146,3663,7772,297866,104915,79759,2112,103378,97175,73948.0,1939.0,100920.0,104915,79759.0,2112.0,103378.0,0.0,0.0,0.0,11.0,2.0
2014,48409,1838,3978,90152,1965,4072,94338,66915,50781,514,53877,65509,49694.0,1819.0,51760.0,66915,50781.0,514.0,53877.0,0.0,3.0,8.0,5.0,3.0
2015,48409,2188,4676,104756,2252,4679,121982,67357,51063,1476,54966,66070,50200.0,1574.0,52261.0,67357,51063.0,1476.0,54966.0,0.0,3.0,8.0,5.0,3.0
2016,48409,2619,5702,142525,2816,6073,139737,67655,51584,2307,53348,66706,50733.0,1647.0,52659.0,67655,51584.0,2307.0,53348.0,0.0,3.0,8.0,5.0,3.0
2017,48409,2228,4734,108487,2525,5342,122067,67215,51471,1803,51012,66867,50687.0,1482.0,53332.0,67215,51471.0,1803.0,51012.0,0.0,3.0,8.0,5.0,3.0
2018,48409,2263,4673,120037,2170,4471,137288,66893,51109,1577,55018,67046,50886.0,1466.0,55229.0,66893,51109.0,1577.0,55018.0,0.0,3.0,8.0,5.0,3.0
2019,48409,2470,5262,141563,2352,4941,131085,66730,50959,841,57899,67008,50973.0,1536.0,56556.0,66730,50959.0,841.0,57899.0,0.0,3.0,8.0,5.0,3.0
2014,48423,4386,8481,215380,4248,8135,202236,218842,171075,7270,43958,214735,166594.0,7942.0,46669.0,218842,171075.0,7270.0,43958.0,0.0,0.0,9.0,32.0,4.0
2015,48423,5637,11438,302230,5376,10357,272928,222936,172866,4725,49060,217552,169042.0,7430.0,46929.0,222936,172866.0,4725.0,49060.0,0.0,0.0,9.0,32.0,4.0
2016,48423,7168,14680,401830,6729,13599,357060,225290,175650,7217,52572,219745,170835.0,6899.0,48683.0,225290,175650.0,7217.0,52572.0,0.0,0.0,9.0,32.0,4.0
2017,48423,5985,12081,330219,5513,10615,284065,227727,178028,5590,54339,222277,173356.0,6803.0,50742.0,227727,178028.0,5590.0,54339.0,0.0,0.0,9.0,32.0,4.0
2018,48423,5761,11521,369531,5325,10163,283665,230221,179671,6050,58226,225015,175423.0,6524.0,53511.0,230221,179671.0,6050.0,58226.0,0.0,0.0,9.0,32.0,4.0
2019,48423,6488,13307,399258,5962,11559,355282,232751,182406,5241,59584,227449,177448.0,5812.0,56810.0,232751,182406.0,5241.0,59584.0,0.0,0.0,9.0,32.0,4.0
2014,48439,38643,75113,2092058,34829,67065,2035890,1945360,1475348,61933,58099,1881469,1418819.0,77301.0,57727.0,1945360,1475348.0,61933.0,58099.0,0.0,0.0,1.0,356.0,1.0
2015,48439,51989,102848,3192202,46507,91225,2928118,1982498,1508926,51364,60737,1914526,1447659.0,68501.0,58711.0,1982498,1508926.0,51364.0,60737.0,0.0,0.0,1.0,356.0,1.0
2016,48439,66562,133488,4063175,63254,127016,4053006,2016872,1538502,45961,61534,1947529,1476944.0,60532.0,60373.0,2016872,1538502.0,45961.0,61534.0,0.0,0.0,1.0,356.0,1.0
2017,48439,53903,104512,3295717,52368,102592,3365597,2054475,1574403,49161,65052,1983675,1509967.0,55237.0,62532.0,2054475,1574403.0,49161.0,65052.0,0.0,0.0,1.0,356.0,1.0
2018,48439,53065,102195,3517924,51284,99038,3535613,2084931,1600241,51201,66063,2019977,1541466.0,52546.0,64874.0,2084931,1600241.0,51201.0,66063.0,0.0,0.0,1.0,356.0,1.0
2019,48439,57222,111023,3640221,56386,110489,3931794,2102515,1619056,47953,70139,2049770,1568856.0,50049.0,67700.0,2102515,1619056.0,47953.0,70139.0,0.0,0.0,1.0,356.0,1.0
2014,48441,3153,6109,124684,3120,6010,129195,135143,104672,3614,45907,133560,104202.0,4182.0,44695.0,135143,104672.0,3614.0,45907.0,0.0,2.0,3.0,33.0,4.0
2015,48441,3715,7607,161611,4253,8752,189476,136051,106069,2792,48636,134435,104781.0,3808.0,45396.0,136051,106069.0,2792.0,48636.0,0.0,2.0,3.0,33.0,4.0
2016,48441,4874,10262,223674,5375,11427,255071,136535,106560,2235,48803,135234,105436.0,3547.0,47044.0,136535,106560.0,2235.0,48803.0,0.0,2.0,3.0,33.0,4.0
2017,48441,4004,8055,192331,4113,8311,186441,136290,106106,2468,51894,135371,105479.0,2917.0,49161.0,136290,106106.0,2468.0,51894.0,0.0,2.0,3.0,33.0,4.0
2018,48441,3889,7790,217015,3991,8076,224290,137640,106512,2548,47508,136348,106124.0,2850.0,50818.0,137640,106512.0,2548.0,47508.0,0.0,2.0,3.0,33.0,4.0
2019,48441,4123,8467,213662,4365,9037,244086,138034,106759,1079,55351,136870,106389.0,2207.0,53143.0,138034,106759.0,1079.0,55351.0,0.0,2.0,3.0,33.0,4.0
2014,48451,2886,5542,126497,2848,5113,131662,116608,92478,1313,44959,113516,89613.0,3109.0,45114.0,116608,92478.0,1313.0,44959.0,0.0,0.0,3.0,22.0,4.0
2015,48451,3162,6329,144159,3753,7330,168312,118105,93205,1485,48114,115056,90874.0,2529.0,46711.0,118105,93205.0,1485.0,48114.0,0.0,0.0,3.0,22.0,4.0
2016,48451,3764,7758,178676,4595,9042,207430,118386,93604,2224,48696,116264,91882.0,2123.0,47637.0,118386,93604.0,2224.0,48696.0,0.0,0.0,3.0,22.0,4.0
2017,48451,3222,6404,144999,3586,6644,160994,118019,92718,3229,51114,116906,92228.0,2114.0,49662.0,118019,92718.0,3229.0,51114.0,0.0,0.0,3.0,22.0,4.0
2018,48451,3272,6458,174070,3338,6279,155603,118189,92523,2688,52283,117466,92376.0,2246.0,51675.0,118189,92523.0,2688.0,52283.0,0.0,0.0,3.0,22.0,4.0
2019,48451,3237,6255,167262,3793,7342,184180,119200,94507,1433,55988,117986,92733.0,2236.0,53903.0,119200,94507.0,1433.0,55988.0,0.0,0.0,3.0,22.0,4.0
2014,48453,70534,126524,3948488,82581,158936,3649619,1151145,910307,28624,61787,1092810,861199.0,41955.0,59620.0,1151145,910307.0,28624.0,61787.0,0.0,1.0,12.0,205.0,1.0
2015,48453,52179,89270,3576031,78126,146966,4746945,1176558,933730,28085,65269,1121645,885869.0,37945.0,61451.0,1176558,933730.0,28085.0,65269.0,0.0,1.0,12.0,205.0,1.0
2016,48453,60666,103788,4382171,63720,116153,4147160,1199323,956114,27553,70158,1148176,908990.0,33933.0,64422.0,1199323,956114.0,27553.0,70158.0,0.0,1.0,12.0,205.0,1.0
2017,48453,48623,78514,3884317,47553,84469,3238771,1226698,983224,24416,72884,1176584,935214.0,30087.0,68350.0,1226698,983224.0,24416.0,72884.0,0.0,1.0,12.0,205.0,1.0
2018,48453,49751,79744,4481965,43763,74681,3372251,1248743,1008923,27809,76392,1203166,961009.0,27885.0,71767.0,1248743,1008923.0,27809.0,76392.0,0.0,1.0,12.0,205.0,1.0
2019,48453,51384,82690,5205565,49522,85515,4257276,1273954,1033960,25374,80726,1226805,985208.0,27318.0,75887.0,1273954,1033960.0,25374.0,80726.0,0.0,1.0,12.0,205.0,1.0
2014,48469,1840,3559,104382,1678,3258,85010,91081,70608,1649,50245,88955,68501.0,3026.0,50663.0,91081,70608.0,1649.0,50245.0,0.0,1.0,5.0,17.0,4.0
2015,48469,2038,4031,106323,2204,4310,119143,92382,70793,3367,56545,90099,69397.0,2870.0,51758.0,92382,70793.0,3367.0,56545.0,0.0,1.0,5.0,17.0,4.0
2016,48469,2289,4608,109344,2684,5454,147547,92467,71438,2704,53778,90989,70075.0,2487.0,54697.0,92467,71438.0,2704.0,53778.0,0.0,1.0,5.0,17.0,4.0
2017,48469,1827,3758,89252,2099,4233,114108,92084,71392,2029,51892,91518,70606.0,2299.0,55740.0,92084,71392.0,2029.0,51892.0,0.0,1.0,5.0,17.0,4.0
2018,48469,1777,3587,102741,1856,3598,105191,92035,70496,2793,50210,91970,71078.0,2456.0,55631.0,92035,70496.0,2793.0,50210.0,0.0,1.0,5.0,17.0,4.0
2019,48469,1780,3629,107383,2041,4046,126106,92084,71820,1795,57358,92109,71266.0,2543.0,56834.0,92084,71820.0,1795.0,57358.0,0.0,1.0,5.0,17.0,4.0
2014,48471,1570,2714,59206,1610,2844,60805,69789,60157,542,38483,68882,59288.0,1218.0,38903.0,69789,60157.0,542.0,38483.0,0.0,4.0,6.0,0.0,5.0
2015,48471,1989,3657,82631,2053,3538,79519,70699,60640,604,40448,69330,59837.0,1036.0,37666.0,70699,60640.0,604.0,40448.0,0.0,4.0,6.0,0.0,5.0
2016,48471,2337,4362,102957,2587,4560,95635,71484,61392,855,42662,69926,60570.0,995.0,40090.0,71484,61392.0,855.0,42662.0,0.0,4.0,6.0,0.0,5.0
2017,48471,1796,3264,80047,2224,3924,86473,72245,62076,971,40936,70818,61329.0,836.0,41456.0,72245,62076.0,971.0,40936.0,0.0,4.0,6.0,0.0,5.0
2018,48471,1874,3490,94254,2047,3519,89347,72480,62631,908,40100,71539,61825.0,886.0,41855.0,72480,62631.0,908.0,40100.0,0.0,4.0,6.0,0.0,5.0
2019,48471,2224,4161,115364,2199,3942,93276,72971,63258,699,47170,72321,62588.0,904.0,43742.0,72971,63258.0,699.0,47170.0,0.0,4.0,6.0,0.0,5.0
2014,48479,1817,4031,73729,2516,5480,152007,266673,185123,6987,38312,259471,179164.0,6973.0,38679.0,266673,185123.0,6987.0,38312.0,0.0,0.0,5.0,56.0,3.0
2015,48479,2068,4567,92978,2854,6278,133636,269721,188937,6519,39774,263251,182201.0,6333.0,38862.0,269721,188937.0,6519.0,39774.0,0.0,0.0,5.0,56.0,3.0
2016,48479,2344,5143,102191,3249,7291,174430,271193,188311,4964,35659,266006,184568.0,6298.0,38711.0,271193,188311.0,4964.0,35659.0,0.0,0.0,5.0,56.0,3.0
2017,48479,2218,4812,99951,2790,6053,126002,274794,193538,4190,43408,269624,187960.0,6156.0,40442.0,274794,193538.0,4190.0,43408.0,0.0,0.0,5.0,56.0,3.0
2018,48479,2060,4302,95476,2643,5680,130250,275910,195021,6132,46862,272053,190483.0,5864.0,42293.0,275910,195021.0,6132.0,46862.0,0.0,0.0,5.0,56.0,3.0
2019,48479,2250,4509,106240,2805,5952,141200,276652,197296,5497,56084,273526,192461.0,5619.0,46475.0,276652,197296.0,5497.0,56084.0,0.0,0.0,5.0,56.0,3.0
2014,48485,2295,4322,96771,2545,4921,109926,132355,105543,3602,42996,131802,104867.0,3959.0,44854.0,132355,105543.0,3602.0,42996.0,0.0,2.0,4.0,31.0,4.0
2015,48485,2931,5907,125700,3504,6898,163928,131705,106231,3033,45416,131957,105146.0,3582.0,45543.0,131705,106231.0,3033.0,45416.0,0.0,2.0,4.0,31.0,4.0
2016,48485,3915,8327,177541,4527,9252,212714,131838,105203,2587,44769,132148,105419.0,3070.0,45371.0,131838,105203.0,2587.0,44769.0,0.0,2.0,4.0,31.0,4.0
2017,48485,3146,6491,156180,3529,7074,168904,132000,105498,2233,43295,131778,105041.0,2788.0,45776.0,132000,105498.0,2233.0,43295.0,0.0,2.0,4.0,31.0,4.0
2018,48485,3077,6216,149912,3362,6417,155990,132064,105734,3561,47373,131818,105242.0,3104.0,46575.0,132064,105734.0,3561.0,47373.0,0.0,2.0,4.0,31.0,4.0
2019,48485,3393,6979,167992,3475,6930,182661,132230,105243,2759,51749,131596,105181.0,2864.0,48650.0,132230,105243.0,2759.0,51749.0,0.0,2.0,4.0,31.0,4.0
2014,48491,15316,29189,970418,12165,22392,669351,489250,370796,10919,72453,457218,342725.0,16627.0,72118.0,489250,370796.0,10919.0,72453.0,0.0,0.0,15.0,74.0,2.0
2015,48491,23353,46294,1571208,17062,32210,1057586,508514,388999,12900,78311,473592,357045.0,14789.0,73750.0,508514,388999.0,12900.0,78311.0,0.0,0.0,15.0,74.0,2.0
2016,48491,32072,64284,2262460,23359,45093,1562347,528718,405090,15313,81818,490619,372402.0,13696.0,75935.0,528718,405090.0,15313.0,81818.0,0.0,0.0,15.0,74.0,2.0
2017,48491,26347,51144,1818808,18788,35100,1244948,547545,420389,10561,81719,508313,387318.0,12800.0,79123.0,547545,420389.0,10561.0,81719.0,0.0,0.0,15.0,74.0,2.0
2018,48491,26644,51444,2021293,18902,34524,1245795,566719,438217,15319,87454,527057,403616.0,12732.0,83679.0,566719,438217.0,15319.0,87454.0,0.0,0.0,15.0,74.0,2.0
2019,48491,30426,59019,2430476,20521,38702,1456935,590551,458583,16024,92179,547604,421426.0,14015.0,87337.0,590551,458583.0,16024.0,92179.0,0.0,0.0,15.0,74.0,2.0
2017,48497,2433,5429,160097,1829,3875,105513,66181,51971,1387,58839,63247,49107.0,1758.0,59081.0,66181,51971.0,1387.0,58839.0,0.0,7.0,4.0,0.0,2.0
2018,48497,2453,5292,161445,1881,3896,103988,68305,53681,1175,69040,64639,50484.0,1556.0,61709.0,68305,53681.0,1175.0,69040.0,0.0,7.0,4.0,0.0,2.0
2019,48497,2824,6293,189855,2083,4336,118153,69984,54682,746,71421,66290,51986.0,1374.0,64536.0,69984,54682.0,746.0,71421.0,0.0,7.0,4.0,0.0,2.0
2014,49005,2078,4170,73446,2145,4450,80904,118343,84789,2504,51556,115954,83141.0,3644.0,50367.0,118343,84789.0,2504.0,51556.0,0.0,0.0,3.0,23.0,4.0
2015,49005,2636,5902,112628,3063,6810,125411,120783,88236,1978,50518,117449,84540.0,3202.0,50497.0,120783,88236.0,1978.0,50518.0,0.0,0.0,3.0,23.0,4.0
2016,49005,3454,8179,175052,4373,9777,180926,122753,88445,1752,58003,118824,85650.0,2628.0,51935.0,122753,88445.0,1752.0,58003.0,0.0,0.0,3.0,23.0,4.0
2017,49005,2877,6423,141912,3445,7276,148506,124438,90563,1221,52828,120288,86948.0,2150.0,53812.0,124438,90563.0,1221.0,52828.0,0.0,0.0,3.0,23.0,4.0
2018,49005,2829,6094,160496,3432,6964,163895,127068,92518,1514,59248,122336,88602.0,1724.0,56840.0,127068,92518.0,1514.0,59248.0,0.0,0.0,3.0,23.0,4.0
2019,49005,3182,7593,171026,3628,7453,168989,128289,94013,1475,62507,124165,90220.0,1613.0,59038.0,128289,94013.0,1475.0,62507.0,0.0,0.0,3.0,23.0,4.0
2014,49011,6757,15117,325866,6777,14437,330981,329692,230405,7385,70440,317646,220689.0,7154.0,70388.0,329692,230405.0,7385.0,70440.0,0.0,0.0,0.0,54.0,3.0
2015,49011,9863,23597,540652,9339,21184,549458,336043,237046,5294,72016,323374,225811.0,6470.0,71112.0,336043,237046.0,5294.0,72016.0,0.0,0.0,0.0,54.0,3.0
2016,49011,13492,32306,796942,12707,29877,755290,342281,241687,5445,76905,329292,230976.0,5885.0,72661.0,342281,241687.0,5445.0,76905.0,0.0,0.0,0.0,54.0,3.0
2017,49011,10270,23282,594401,10296,22923,617917,347637,247156,3777,80301,334977,235882.0,5399.0,75961.0,347637,247156.0,3777.0,80301.0,0.0,0.0,0.0,54.0,3.0
2018,49011,10298,22642,608728,10045,21721,648581,351713,250723,4892,84358,340621,240826.0,5331.0,79690.0,351713,250723.0,4892.0,84358.0,0.0,0.0,0.0,54.0,3.0
2019,49011,11329,25609,692919,10737,24533,736332,355481,254571,3955,87427,345767,245641.0,4633.0,83310.0,355481,254571.0,3955.0,87427.0,0.0,0.0,0.0,54.0,3.0
2014,49035,16891,32019,861758,16153,33468,890558,1091742,813098,26747,62672,1063670,788100.0,39418.0,61446.0,1091742,813098.0,26747.0,62672.0,0.0,1.0,0.0,211.0,1.0
2015,49035,23416,46423,1359132,22041,46601,1306524,1107314,827736,22374,65694,1078958,801589.0,33071.0,62117.0,1107314,827736.0,22374.0,65694.0,0.0,1.0,0.0,211.0,1.0
2016,49035,30326,60158,1826182,30912,66119,1904815,1121354,842293,21646,68665,1092518,814542.0,29327.0,64601.0,1121354,842293.0,21646.0,68665.0,0.0,1.0,0.0,211.0,1.0
2017,49035,25351,47786,1516484,25040,50939,1557230,1135649,857879,22557,71471,1106700,828965.0,25207.0,67922.0,1135649,857879.0,22557.0,71471.0,0.0,1.0,0.0,211.0,1.0
2018,49035,25013,45001,1615169,25017,49765,1679398,1152633,872645,20417,73801,1120805,841676.0,22701.0,71230.0,1152633,872645.0,20417.0,73801.0,0.0,1.0,0.0,211.0,1.0
2019,49035,26817,49387,1793236,28038,57505,2053869,1160437,886605,22244,80119,1133646,855951.0,21637.0,74865.0,1160437,886605.0,22244.0,80119.0,0.0,1.0,0.0,211.0,1.0
2017,49045,2425,5796,127520,1946,4450,103625,67456,48094,1661,72386,63357,44296.0,1979.0,66542.0,67456,48094.0,1661.0,72386.0,28.571428571428573,3.0,8.0,0.0,2.0
2018,49045,2374,5602,145719,1822,4063,95095,69907,49860,1322,72906,65185,45846.0,1967.0,71020.0,69907,49860.0,1322.0,72906.0,28.571428571428573,3.0,8.0,0.0,2.0
2019,49045,2674,6555,152235,1881,4313,103484,72259,51452,1615,80973,67397,47760.0,1571.0,74562.0,72259,51452.0,1615.0,80973.0,28.571428571428573,3.0,8.0,0.0,2.0
2014,49049,8349,19206,387864,8228,18322,391367,560974,383699,12442,60944,540425,368332.0,16752.0,60830.0,560974,383699.0,12442.0,60944.0,0.0,1.0,7.0,120.0,3.0
2015,49049,11597,28858,677814,11841,28317,591234,575205,396951,9914,65487,551957,377172.0,13966.0,62180.0,575205,396951.0,9914.0,65487.0,0.0,1.0,7.0,120.0,3.0
2016,49049,15665,40355,963797,16287,39820,895474,592299,410721,11940,69799,564177,386963.0,12854.0,64321.0,592299,410721.0,11940.0,69799.0,0.0,1.0,7.0,120.0,3.0
2017,49049,12824,30197,771617,13299,30573,754493,606425,420814,10713,70417,576496,396971.0,11556.0,67042.0,606425,420814.0,10713.0,70417.0,0.0,1.0,7.0,120.0,3.0
2018,49049,13366,30180,869718,13119,29354,779226,622213,436007,9491,75349,590440,408939.0,10759.0,70408.0,622213,436007.0,9491.0,75349.0,0.0,1.0,7.0,120.0,3.0
2019,49049,15466,38468,1105770,14350,33437,865207,636235,449527,11213,79545,605490,422172.0,10586.0,74665.0,636235,449527.0,11213.0,79545.0,0.0,1.0,7.0,120.0,3.0
2014,49053,3340,7079,204461,2801,6043,118379,151948,114324,3470,49981,144844,106845.0,5714.0,49498.0,151948,114324.0,3470.0,49981.0,0.0,0.0,5.0,16.0,4.0
2015,49053,4688,10430,311231,3386,7304,140752,155602,117406,3025,54913,148244,110144.0,4821.0,50774.0,155602,117406.0,3025.0,54913.0,0.0,0.0,5.0,16.0,4.0
2016,49053,7084,16418,482020,4419,9632,196634,160245,122331,4138,55056,151959,113933.0,4027.0,52865.0,160245,122331.0,4138.0,55056.0,0.0,0.0,5.0,16.0,4.0
2017,49053,5703,12468,423214,4044,8480,196069,165662,126968,2692,54842,155577,117402.0,3478.0,55175.0,165662,126968.0,2692.0,54842.0,0.0,0.0,5.0,16.0,4.0
2018,49053,5741,12337,450708,3868,7961,216174,171700,132037,1746,56333,160537,121955.0,2973.0,56877.0,171700,132037.0,1746.0,56333.0,0.0,0.0,5.0,16.0,4.0
2019,49053,6928,15832,616638,4289,8752,222442,177556,137370,1633,63595,165811,126752.0,2506.0,59839.0,177556,137370.0,1633.0,63595.0,0.0,0.0,5.0,16.0,4.0
2014,49057,4389,9093,184035,4269,8844,187842,240475,178779,8188,59604,236307,174012.0,8518.0,56216.0,240475,178779.0,8188.0,59604.0,0.0,0.0,1.0,49.0,3.0
2015,49057,6433,13985,304717,5762,12504,271785,243645,180418,6222,59146,238682,176234.0,7412.0,56581.0,243645,180418.0,6222.0,59146.0,0.0,0.0,1.0,49.0,3.0
2016,49057,8946,19657,456633,8001,17648,450000,247560,183442,3563,63158,241328,178378.0,6244.0,59660.0,247560,183442.0,3563.0,63158.0,0.0,0.0,1.0,49.0,3.0
2017,49057,7249,15269,366800,6395,13564,323259,251769,188486,5052,62917,244101,181131.0,5771.0,62036.0,251769,188486.0,5052.0,62917.0,0.0,0.0,1.0,49.0,3.0
2018,49057,7084,14583,384638,6523,13612,336480,256359,191379,4552,68669,247731,184063.0,5378.0,64636.0,256359,191379.0,4552.0,68669.0,0.0,0.0,1.0,49.0,3.0
2019,49057,7996,16572,449594,7202,15314,378611,260213,195425,3809,72206,251498,187154.0,4649.0,67244.0,260213,195425.0,3809.0,72206.0,0.0,0.0,1.0,49.0,3.0
2014,50007,3349,4782,178599,3261,4856,187271,160531,134148,4532,62004,158686,131918.0,5359.0,64243.0,160531,134148.0,4532.0,62004.0,0.0,1.0,7.0,27.0,4.0
2015,50007,4459,6624,264390,5034,7713,289382,161382,135398,2985,67997,159711,133179.0,4714.0,65350.0,161382,135398.0,2985.0,67997.0,0.0,1.0,7.0,27.0,4.0
2016,50007,5900,9120,353608,6775,10588,410545,161531,135244,3057,68843,160510,134225.0,4281.0,66414.0,161531,135244.0,3057.0,68843.0,0.0,1.0,7.0,27.0,4.0
